 ལ  གནས་པ 						ལ 	གནས་པ 	-འི 	ཡོན་ཏན 	ཐུན་མོང 	མ་ཡིན་པ་ལ 	bstod tshogs ka_.txt	     ལ  གནས་པ  -འི  ཡོན་ཏན  ཐུན་མོང  མ་ཡིན་པ་ལ 
ད  ལ ྟར 	འོངས 	བདེ་བ་ལ 	བརྟེན་ནས 	།_། 	ད 	ལ	ྟར 	བྱུང་ལ 	གུས་པ་ཡིས 	།_། 	སེམས 	bstod tshogs ka_.txt	འོངས  བདེ་བ་ལ  བརྟེན་ནས  །_།  ད  ལ ྟར  བྱུང་ལ  གུས་པ་ཡིས  །_།  སེམས 
 ལ ་རྣམ 						ལ	་རྣམ 	དཔྱད་ནས 	།_། 	རིག་པ་ཡི་ནི 	མཚོ 	bstod tshogs ka_.txt	     ལ ་རྣམ  དཔྱད་ནས  །_།  རིག་པ་ཡི་ནི  མཚོ 
 ལ  བ 						ལ 	བ 	-འི 	དོན་གྱི 	སླད་དུ་དྲངས 	།_། 	bstod tshogs ka_.txt	     ལ  བ  -འི  དོན་གྱི  སླད་དུ་དྲངས  །_། 
 ལ  ཆགས་ཤིང 						ལ 	ཆགས་ཤིང 	དགོངས་པ་ཡིས 	།_། 	ཐུགས 	རྗེ་བཙུན 	bstod tshogs ka_.txt	     ལ  ཆགས་ཤིང  དགོངས་པ་ཡིས  །_།  ཐུགས  རྗེ་བཙུན 
 ལ  གནས 						ལ 	གནས 	བཞིན་དུ 	།_། 	ཐུགས 	རྗེ་གཙོ་དང 	bstod tshogs ka_.txt	     ལ  གནས  བཞིན་དུ  །_།  ཐུགས  རྗེ་གཙོ་དང 
 ལ ྡན་པ 						ལ	ྡན་པ 	-ས་ན 	།_། 	རོལ 	མོ་མཁན་གྱི 	bstod tshogs ka_.txt	     ལ ྡན་པ  -ས་ན  །_།  རོལ  མོ་མཁན་གྱི 
 ལ ་ཡང 						ལ	་ཡང 	།_། 	ཁྱོད་ཀྱི 	ཞབས་ཀྱིས 	འདོར་བ 	bstod tshogs ka_.txt	     ལ ་ཡང  །_།  ཁྱོད་ཀྱི  ཞབས་ཀྱིས  འདོར་བ 
 ལ  སེང་གེ 						ལ 	སེང་གེ 	-འི 	སྒྲ་དང་ནི 	།_། 	ཉིད་ཀྱི 	bstod tshogs ka_.txt	     ལ  སེང་གེ  -འི  སྒྲ་དང་ནི  །_།  ཉིད་ཀྱི 
 ལ གས 						ལ	གས 	།_། 	གལ་ཏེ 	སེམས་ཅན 	དོན 	bstod tshogs ka_.txt	     ལ གས  །_།  གལ་ཏེ  སེམས་ཅན  དོན 
ཇི  ལ ྟར 	གཞན་དུ 	མི 	འདྲེ་ལ 	།_། 	ཇི 	ལ	ྟར 	མི་བཟད 	ལྟར 	བརྩེ་མེད 	།_། 	bstod tshogs ka_.txt	གཞན་དུ  མི  འདྲེ་ལ  །_།  ཇི  ལ ྟར  མི་བཟད  ལྟར  བརྩེ་མེད  །_། 
 ལ  བརྩེ 						ལ 	བརྩེ 	མེད་པས 	།_། 	མགོན་པོ 	ཁྱོད 	bstod tshogs ka_.txt	     ལ  བརྩེ  མེད་པས  །_།  མགོན་པོ  ཁྱོད 
 ལ  །_། 						ལ 	།_། 	ཐུགས 	རྗེས 	ཐུགས་རྗེ 	མཛད 	bstod tshogs ka_.txt	     ལ  །_།  ཐུགས  རྗེས  ཐུགས་རྗེ  མཛད 
དོན་ལས  ལ ྷག་པར 	-ས་ནི་མཛད 	།_། 	ཁྱོད་ཀྱིས 	ཉིད 	དོན་ལས 	ལ	ྷག་པར 	།_། 	གཞན 	དོན 	རྗེས་སུ 	bstod tshogs ka_.txt	-ས་ནི་མཛད  །_།  ཁྱོད་ཀྱིས  ཉིད  དོན་ལས  ལ ྷག་པར  །_།  གཞན  དོན  རྗེས་སུ 
 ལ ྟར 	གཟིགས་པ 	-ར་མཛད 	།_། 	འདི 		ལ	ྟར 	རེས་འགའ 	བསྟན་པ 	-ས་གང 	།_། 	bstod tshogs ka_.txt	གཟིགས་པ  -ར་མཛད  །_།  འདི   ལ ྟར  རེས་འགའ  བསྟན་པ  -ས་གང  །_། 
ཁྱོད་ནི  ལ ན 	པར 	མཛད 	སླད་དུ 	།_། 	ཁྱོད་ནི 	ལ	ན 	བརྒྱ 	-ར 	ཕྱོགས 	དག་དུཏུ 	bstod tshogs ka_.txt	པར  མཛད  སླད་དུ  །_།  ཁྱོད་ནི  ལ ན  བརྒྱ  -ར  ཕྱོགས  དག་དུཏུ 
 ལ གས 						ལ	གས 	།_། 	གང་ཞིག 	རྗེས་སུ 	མི 	bstod tshogs ka_.txt	     ལ གས  །_།  གང་ཞིག  རྗེས་སུ  མི 
 ལ  མོ་མཁན་གྱི 						ལ 	མོ་མཁན་གྱི 	བཟོ 	སོགས་ནི 	།_། 	ངན་པ 	bstod tshogs ka_.txt	     ལ  མོ་མཁན་གྱི  བཟོ  སོགས་ནི  །_།  ངན་པ 
-འི་ལས  ལ  -འང 					-འི་ལས 	ལ 	-འང 	དྲང་བ 	-ར་མཛད 	།_། 	དེ 	bstod tshogs ka_.txt	    -འི་ལས  ལ  -འང  དྲང་བ  -ར་མཛད  །_།  དེ 
དེ  ལ ྟར 	ཉིད་དེ་ནི 	མི 	འཐད་དོ 	།_། 	དེ 	ལ	ྟར 	ཁྱོད་ལ 	གནོད 	མཛད་ཀྱང 	།_། 	bstod tshogs ka_.txt	ཉིད་དེ་ནི  མི  འཐད་དོ  །_།  དེ  ལ ྟར  ཁྱོད་ལ  གནོད  མཛད་ཀྱང  །_། 
འཇུག་པ་ནི  ལ གས 	བཞེད་པ 	ཁོ་ན་དང 	།_། 	མཐུན 	འཇུག་པ་ནི 	ལ	གས 	པར་གདའ 	།_། 	གཏོང 	མིན 	bstod tshogs ka_.txt	བཞེད་པ  ཁོ་ན་དང  །_།  མཐུན  འཇུག་པ་ནི  ལ གས  པར་གདའ  །_།  གཏོང  མིན 
 ལ  ཆགས་པ་ཡང 						ལ 	ཆགས་པ་ཡང 	།_། 	དངོས་པོ 	ཤེས་ན 	རྗེས་སུ་མཐུན 	bstod tshogs ka_.txt	     ལ  ཆགས་པ་ཡང  །_།  དངོས་པོ  ཤེས་ན  རྗེས་སུ་མཐུན 
 ལ ེགས་མང 						ལ	ེགས་མང 	།_། 	གང་གི 	སྨྲ་བ 	-ར 	bstod tshogs ka_.txt	     ལ ེགས་མང  །_།  གང་གི  སྨྲ་བ  -ར 
 ལ ྡན 						ལ	ྡན 	འདས་ལ 	བསྟོད་པ 	དད་པ་ལས 	སྤོབས་པ 	bstod tshogs ka_.txt	     ལ ྡན  འདས་ལ  བསྟོད་པ  དད་པ་ལས  སྤོབས་པ 
བྱ་བ་སྟེ  ལ ེའུ་དྲུག་པའོ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	ཐུགས་རྗེ་ལ 	བསྟོད་པ་ཞེས 	བྱ་བ་སྟེ 	ལ	ེའུ་དྲུག་པའོ 	།།_།། 	ཚིག 	བཟང་བ་དང 	དོན་ཆེ་དང 	bstod tshogs ka_.txt	སྐྱེས་པ་ཞེས  བྱ་བ་ལས  ཐུགས་རྗེ་ལ  བསྟོད་པ་ཞེས  བྱ་བ་སྟེ  ལ ེའུ་དྲུག་པའོ  །།_།།  ཚིག  བཟང་བ་དང  དོན་ཆེ་དང 
 ལ ་གཉིས 						ལ	་གཉིས 	ཀ 	-འི 	དོན་ལྡན་དང 	།_། 	bstod tshogs ka_.txt	     ལ ་གཉིས  ཀ  -འི  དོན་ལྡན་དང  །_། 
 ལ ྡན་པ 	བསྡུས་དང 	སྤྲོས་པ་དང 				ལ	ྡན་པ 	།_། 	ཉོན་མོངས 	འཇོམས་དང་རྩུབ 	མིན་དང 	bstod tshogs ka_.txt	བསྡུས་དང  སྤྲོས་པ་དང     ལ ྡན་པ  །_།  ཉོན་མོངས  འཇོམས་དང་རྩུབ  མིན་དང 
 ལ ་དང 						ལ	་དང 	བདེ་བླག 	རྟོགས་པ་དང 	།_། 	སྣ 	bstod tshogs ka_.txt	     ལ ་དང  བདེ་བླག  རྟོགས་པ་དང  །_།  སྣ 
 ལ ྟ་བུ 						ལ	ྟ་བུ 	།_། 	ཁྱོད་ཀྱི 	དགྲ་བོ 	-ས 	bstod tshogs ka_.txt	     ལ ྟ་བུ  །_།  ཁྱོད་ཀྱི  དགྲ་བོ  -ས 
 ལ གས་སོ་ཞེས 	ཐོས་ན་ཡང 	།_། 	ཐམས་ཅད 	མཁྱེན་པ 		ལ	གས་སོ་ཞེས 	།_། 	སུ་ཞིག 	ངེས་པ 	བསྐྱེད 	bstod tshogs ka_.txt	ཐོས་ན་ཡང  །_།  ཐམས་ཅད  མཁྱེན་པ   ལ གས་སོ་ཞེས  །_།  སུ་ཞིག  ངེས་པ  བསྐྱེད 
 ལ  །_། 						ལ 	།_། 	ཉེས 	ཀུན 	སྐྱུག་པ 	-ར 	bstod tshogs ka_.txt	     ལ  །_།  ཉེས  ཀུན  སྐྱུག་པ  -ར 
 ལ ་ནི 						ལ	་ནི 	ཐུགས 	མཉམ་མངའ 	།_། 	མང་པོ 	bstod tshogs ka_.txt	     ལ ་ནི  ཐུགས  མཉམ་མངའ  །_།  མང་པོ 
 ལ ་གྱིས 						ལ	་གྱིས 	སྙན 	མ་ལགས 	།_། 	བཅོས་པ 	bstod tshogs ka_.txt	     ལ ་གྱིས  སྙན  མ་ལགས  །_།  བཅོས་པ 
 ལ གས 						ལ	གས 	།_། 	ཁྱོད་ཀྱི 	གསུང་ནི 	དོན་གྲུབ་པས 	bstod tshogs ka_.txt	     ལ གས  །_།  ཁྱོད་ཀྱི  གསུང་ནི  དོན་གྲུབ་པས 
 ལ ེགས་གསུང 	།_། 	ཐམས་ཅད 				ལ	ེགས་གསུང 	ཁོ་ན་ལགས 	།_། 	མོས 	ཁམས 	bstod tshogs ka_.txt	།_།  ཐམས་ཅད     ལ ེགས་གསུང  ཁོ་ན་ལགས  །_།  མོས  ཁམས 
 ལ  མཁས་པ་ཡིས 						ལ 	མཁས་པ་ཡིས 	།_། 	སྐྱེས 	བུ 	འདུལ 	bstod tshogs ka_.txt	     ལ  མཁས་པ་ཡིས  །_།  སྐྱེས  བུ  འདུལ 
 ལ ོ་སྒྱུར 						ལ	ོ་སྒྱུར 	།_། 	ཁྱོད་ཀྱི 	གསུང་ནི་རྣམ 	བརྟགས་ན 	bstod tshogs ka_.txt	     ལ ོ་སྒྱུར  །_།  ཁྱོད་ཀྱི  གསུང་ནི་རྣམ  བརྟགས་ན 
གང་ཡང་དེ་གཉིས  ལ ྡན་པ་དག 	གང་ཞིག 	འཇམ་དང 	རྩུབ་པ་དང 	།_། 	གང་ཡང་དེ་གཉིས 	ལ	ྡན་པ་དག 	_། 	ཐམས་ཅད 	རོ་གཅིག 	ཉིད་དུ་འགྱུར 	bstod tshogs ka_.txt	གང་ཞིག  འཇམ་དང  རྩུབ་པ་དང  །_།  གང་ཡང་དེ་གཉིས  ལ ྡན་པ་དག  _།  ཐམས་ཅད  རོ་གཅིག  ཉིད་དུ་འགྱུར 
 ལ ་བ 						ལ	་བ 	-ར 	འགྱུར་བ་ནི 	།_། 	ཐུགས 	bstod tshogs ka_.txt	     ལ ་བ  -ར  འགྱུར་བ་ནི  །_།  ཐུགས 
 ལ ་ནི 						ལ	་ནི 	བརྩོན་དང་ལྡན 	།_། 	ཨེ 	མ 	bstod tshogs ka_.txt	     ལ ་ནི  བརྩོན་དང་ལྡན  །_།  ཨེ  མ 
 ལ ས 						ལ	ས 	རྣམས་ཀྱང 	རབ་ཏུ་བཟོ 	།_། 	དེ་ཡིས 	bstod tshogs ka_.txt	     ལ ས  རྣམས་ཀྱང  རབ་ཏུ་བཟོ  །_།  དེ་ཡིས 
 ལ ་པ 						ལ	་པ 	-ས་ན 	།_། 	རྣ 	བར 	bstod tshogs ka_.txt	     ལ ་པ  -ས་ན  །_།  རྣ  བར 
།_།  ལ ྷ་ཡི 	རོ་ནི 	ཕྲོགས་པ 	-ར 	གྱུར་པ་སྟེ 	།_། 	ལ	ྷ་ཡི 	ཆུ་ནི 	རྒྱ་མཚོ་བཞིན 	།_། 	ཁྱོད 	bstod tshogs ka_.txt	རོ་ནི  ཕྲོགས་པ  -ར  གྱུར་པ་སྟེ  །_།  ལ ྷ་ཡི  ཆུ་ནི  རྒྱ་མཚོ་བཞིན  །_།  ཁྱོད 
 ལ  བལྟ་ན 						ལ 	བལྟ་ན 	རབ 	སྡུག་པ 	།_། 	དེ་ལས 	bstod tshogs ka_.txt	     ལ  བལྟ་ན  རབ  སྡུག་པ  །_།  དེ་ལས 
 ལ ས 						ལ	ས 	།_། 	བདུད 	རྩི 	འཛག་པ 	bstod tshogs ka_.txt	     ལ ས  །_།  བདུད  རྩི  འཛག་པ 
 ལ  རབ 						ལ 	རབ 	ཞི 	མཛད 	ཆར་སྤྲིན་འདྲ 	།_། 	bstod tshogs ka_.txt	     ལ  རབ  ཞི  མཛད  ཆར་སྤྲིན་འདྲ  །_། 
 ལ ་ནི 						ལ	་ནི 	གདོན་པ 	-འི་ཕྱིར 	།_། 	ནམ 	bstod tshogs ka_.txt	     ལ ་ནི  གདོན་པ  -འི་ཕྱིར  །_།  ནམ 
 ལ ྡིང་དང 						ལ	ྡིང་དང 	འདྲ་བ་ལགས 	།_། 	གཞན་ཡང 	རྟེན་ཅིང 	bstod tshogs ka_.txt	     ལ ྡིང་དང  འདྲ་བ་ལགས  །_།  གཞན་ཡང  རྟེན་ཅིང 
 ལ  འབྱུང་བའི 						ལ 	འབྱུང་བའི 	།_། 	རྣམ་པ 	སྣ་ཚོགས 	བསྟན་པ་ཡིས 	bstod tshogs ka_.txt	     ལ  འབྱུང་བའི  །_།  རྣམ་པ  སྣ་ཚོགས  བསྟན་པ་ཡིས 
 ལ ས 						ལ	ས 	བདག 	གི 	-ར 	བྱ་བ 	bstod tshogs ka_.txt	     ལ ས  བདག  གི  -ར  བྱ་བ 
 ལ  རི་བོ 						ལ 	རི་བོ 	མངོན 	འཇོམས་པས 	།_། 	བརྒྱ 	bstod tshogs ka_.txt	     ལ  རི་བོ  མངོན  འཇོམས་པས  །_།  བརྒྱ 
 ལ གས 						ལ	གས 	།_། 	གལ་ཏེ 	འདི་ནི 	མ 	bstod tshogs ka_.txt	     ལ གས  །_།  གལ་ཏེ  འདི་ནི  མ 
དེ  ལ ྟར 	གཤེགས་དགྲ 	བཅོམ 	སངས་རྒྱས་དང 	།_། 	དེ 	ལ	ྟར 	རྟོགས 	ཉིད 	ཕུན་ཚོགས་པའི 	།_། 	bstod tshogs ka_.txt	གཤེགས་དགྲ  བཅོམ  སངས་རྒྱས་དང  །_།  དེ  ལ ྟར  རྟོགས  ཉིད  ཕུན་ཚོགས་པའི  །_། 
།_།  ལ ེགས 	མི 	མངའ 	ཕྱིར 	རྗེས་སུ་མཐུན 	།_། 	ལ	ེགས 	པར 	སྦྱར་བ 	-ས་གོ 	སླ་སྟེ 	bstod tshogs ka_.txt	མི  མངའ  ཕྱིར  རྗེས་སུ་མཐུན  །_།  ལ ེགས  པར  སྦྱར་བ  -ས་གོ  སླ་སྟེ 
 ལ ེགས་གསུམ་ལྡན 						ལ	ེགས་གསུམ་ལྡན 	།_། 	ཟབ་པ་དང་ནི 	སྙན་པ་དང 	།_། 	bstod tshogs ka_.txt	     ལ ེགས་གསུམ་ལྡན  །_།  ཟབ་པ་དང་ནི  སྙན་པ་དང  །_། 
 ལ ེགས་སྦྱར་དང 	གོ 	སླ་དང་ནི 				ལ	ེགས་སྦྱར་དང 	།_། 	གདུལ 	བྱ་དང་ནི 	རྗེས་སུ་མཐུན 	bstod tshogs ka_.txt	གོ  སླ་དང་ནི     ལ ེགས་སྦྱར་དང  །_།  གདུལ  བྱ་དང་ནི  རྗེས་སུ་མཐུན 
 ལ ་ཡང་བདེན 						ལ	་ཡང་བདེན 	དོན་ཕྱིར 	།_། 	རེ་ཞིག 	དང་པོ 	bstod tshogs ka_.txt	     ལ ་ཡང་བདེན  དོན་ཕྱིར  །_།  རེ་ཞིག  དང་པོ 
 ལ  བསམས 						ལ 	བསམས 	བགྱིས་ན 	།_། 	རྡུལ་དང 	མུན་པ 	bstod tshogs ka_.txt	     ལ  བསམས  བགྱིས་ན  །_།  རྡུལ་དང  མུན་པ 
 ལ ོངས 	དག་ཀྱང་སེལ 	།_། 				ལ	ོངས 	སྤྱོད 	ཉུང་ངུ 	ཙམ་ཞིག་དང 	།_། 	bstod tshogs ka_.txt	དག་ཀྱང་སེལ  །_།     ལ ོངས  སྤྱོད  ཉུང་ངུ  ཙམ་ཞིག་དང  །_། 
 ལ  །_། 						ལ 	།_། 	ངེས 	པར 	འབྱུང་བ 	སྟོན་པ 	bstod tshogs ka_.txt	     ལ  །_།  ངེས  པར  འབྱུང་བ  སྟོན་པ 
 ལ ས 						ལ	ས 	།_། 	ཁྱོད 	གསུང 	ཀུན་དང 	bstod tshogs ka_.txt	     ལ ས  །_།  ཁྱོད  གསུང  ཀུན་དང 
དེ་ལས  ལ ྡང་བ 	རང་བཞིན 	སྐྱེད 	མཛད་ཅིང 	།_། 	དེ་ལས 	ལ	ྡང་བ 	-འི 	དུས་སུ་ནི 	།_། 	ཐོས 	bstod tshogs ka_.txt	རང་བཞིན  སྐྱེད  མཛད་ཅིང  །_།  དེ་ལས  ལ ྡང་བ  -འི  དུས་སུ་ནི  །_།  ཐོས 
 ལ  །_། 						ལ 	།_། 	ཐ 	མ 	-འི 	རབ་རིབ་རྣམ 	bstod tshogs ka_.txt	     ལ  །_།  ཐ  མ  -འི  རབ་རིབ་རྣམ 
 ལ ་སྨན 						ལ	་སྨན 	།_། 	ཤེས 	རབ 	སྤྱན་ནི 	bstod tshogs ka_.txt	     ལ ་སྨན  །_།  ཤེས  རབ  སྤྱན་ནི 
།_།  ལ ྟ་བ 	།_། 	བསྒོམ་པ་དང་ནི 	མི 	སློབ་ལམ 	།_། 	ལ	ྟ་བ 	དག་ལ 	དགར 	མཛད་ཅིང 	།_། 	bstod tshogs ka_.txt	།_།  བསྒོམ་པ་དང་ནི  མི  སློབ་ལམ  །_།  ལ ྟ་བ  དག་ལ  དགར  མཛད་ཅིང  །_། 
 ལ  མཛད 						ལ 	མཛད 	ཁྱོད་ཀྱི་གསུང 	།_། 	ཡོན་ཏན 	རྣམས་ཀྱི 	bstod tshogs ka_.txt	     ལ  མཛད  ཁྱོད་ཀྱི་གསུང  །_།  ཡོན་ཏན  རྣམས་ཀྱི 
 ལ  བ 						ལ 	བ 	-འི 	ཐབས་ལ 	མཁས་པ་ཡིས 	།_། 	bstod tshogs ka_.txt	     ལ  བ  -འི  ཐབས་ལ  མཁས་པ་ཡིས  །_། 
 ལ ོ་རྒྱུས 	སྔོན 	དུས 				ལ	ོ་རྒྱུས 	གསུང་བ 	-འི་ཕྱིར 	།_། 	སྐལ 	bstod tshogs ka_.txt	སྔོན  དུས     ལ ོ་རྒྱུས  གསུང་བ  -འི་ཕྱིར  །_།  སྐལ 
 ལ ་དོན་དམ་པ 	ཅན 	རྣམས 				ལ	་དོན་དམ་པ 	།_། 	ཤིན་ཏུ 	མ 	འདས་པ་ཡིས་ཀྱང 	bstod tshogs ka_.txt	ཅན  རྣམས     ལ ་དོན་དམ་པ  །_།  ཤིན་ཏུ  མ  འདས་པ་ཡིས་ཀྱང 
 ལ ་མ 	།_། 	ཀུན 				ལ	་མ 	ཐོགས 	ཐུགས 	མངའ་ཞིང 	།_། 	bstod tshogs ka_.txt	།_།  ཀུན     ལ ་མ  ཐོགས  ཐུགས  མངའ་ཞིང  །_། 
ཁྱོད་ཀྱིས  ལ ུང་བསྟན་ཀུན 	ཉེར་གནས་པས 	།_། 	དེ 	སླད 	ཁྱོད་ཀྱིས 	ལ	ུང་བསྟན་ཀུན 	།_། 	ཐམས་ཅད་ལ་ཡང 	སླུ 	མི་མངའ 	bstod tshogs ka_.txt	ཉེར་གནས་པས  །_།  དེ  སླད  ཁྱོད་ཀྱིས  ལ ུང་བསྟན་ཀུན  །_།  ཐམས་ཅད་ལ་ཡང  སླུ  མི་མངའ 
 ལ  མིན་དང 						ལ 	མིན་དང 	།_། 	སྣོད 	མིན 	རྣམས་སུ 	bstod tshogs ka_.txt	     ལ  མིན་དང  །_།  སྣོད  མིན  རྣམས་སུ 
འགྲུས  ལ ེགས་པ 	དོན 	མཆིས་ཏེ 	།_། 	བརྩོན 	འགྲུས 	ལ	ེགས་པ 	-ར 	བརྩམས་པ་བཞིན 	།_། 	ཁྱོད 	bstod tshogs ka_.txt	དོན  མཆིས་ཏེ  །_།  བརྩོན  འགྲུས  ལ ེགས་པ  -ར  བརྩམས་པ་བཞིན  །_།  ཁྱོད 
 ལ འང 						ལ	འང 	།_། 	བདག་གིས 	བསྟོད་པ 	-ར 	bstod tshogs ka_.txt	     ལ འང  །_།  བདག་གིས  བསྟོད་པ  -ར 
 ལ ་བ 						ལ	་བ 	-ར 	ཀུན་དུ་འདྲེན 	།_། 	སངས 	bstod tshogs ka_.txt	     ལ ་བ  -ར  ཀུན་དུ་འདྲེན  །_།  སངས 
 ལ ྡན 						ལ	ྡན 	འདས་ལ 	བསྟོད་པ 	དད་པ་ལས 	སྤོབས་པ 	bstod tshogs ka_.txt	     ལ ྡན  འདས་ལ  བསྟོད་པ  དད་པ་ལས  སྤོབས་པ 
བྱ་བ་སྟེ  ལ ེའུ་བདུན་པའོ 	སྐྱེས་པ་ཞེས 	བྱ་བ་ལས 	གསུང་ལ 	བསྟོད་པ་ཞེས 	བྱ་བ་སྟེ 	ལ	ེའུ་བདུན་པའོ 	།།_།། 	བགྲོད་པ 	གཅིག་དང 	ཐབས་བདེ་དང 	bstod tshogs ka_.txt	སྐྱེས་པ་ཞེས  བྱ་བ་ལས  གསུང་ལ  བསྟོད་པ་ཞེས  བྱ་བ་སྟེ  ལ ེའུ་བདུན་པའོ  །།_།།  བགྲོད་པ  གཅིག་དང  ཐབས་བདེ་དང 
།_།  ལ ེགས 					།_། 	ལ	ེགས 	པར 	འབྲེལ་དང 	ཉེས་པ་མེད 	།_། 	bstod tshogs ka_.txt	    །_།  ལ ེགས  པར  འབྲེལ་དང  ཉེས་པ་མེད  །_། 
 ལ ་མེད 						ལ	་མེད 	།_། 	གཞན 	རྣམས་ཀྱང་ནི 	ཐར 	bstod tshogs ka_.txt	     ལ ་མེད  །_།  གཞན  རྣམས་ཀྱང་ནི  ཐར 
དེ  ལ མ་འབྲས 	རྟག 	ཕན་ཚུན 	འགལ་བ་སྟེ 	།_། 	དེ 	ལ	མ་འབྲས 	བུ 	བསྟན་པ 	-འི་ཕྱིར 	།_། 	bstod tshogs ka_.txt	རྟག  ཕན་ཚུན  འགལ་བ་སྟེ  །_།  དེ  ལ མ་འབྲས  བུ  བསྟན་པ  -འི་ཕྱིར  །_། 
ཕོངས་ལ  ལ ྟ 	གཞུང་ལུགས 	དེ་ལྟ་བུ 	།_། 	གཅིག་པུ 	ཕོངས་ལ 	ལ	ྟ 	ཆགས་པས 	།_། 	བྱིས་པ 	གལ་ཏེ 	bstod tshogs ka_.txt	གཞུང་ལུགས  དེ་ལྟ་བུ  །_།  གཅིག་པུ  ཕོངས་ལ  ལ ྟ  ཆགས་པས  །_།  བྱིས་པ  གལ་ཏེ 
 ལ ྟ་དང 	སྨོད 	བགྱིད་ན 	།_། 			ལ	ྟ་དང 	འདྲ་བ 	-འི་དགྲ 	མ་མཆིས 	།_། 	bstod tshogs ka_.txt	སྨོད  བགྱིད་ན  །_།    ལ ྟ་དང  འདྲ་བ  -འི་དགྲ  མ་མཆིས  །_། 
 ལ  ཆགས 						ལ 	ཆགས 	ཐུགས 	མངའ་བས 	།_། 	ཁྱོད 	bstod tshogs ka_.txt	     ལ  ཆགས  ཐུགས  མངའ་བས  །_།  ཁྱོད 
 ལ  བྱེ 						ལ 	བྱེ 	བར 	སྐད་ཅིག་བཞིན 	།_། 	དམྱལ 	bstod tshogs ka_.txt	     ལ  བྱེ  བར  སྐད་ཅིག་བཞིན  །_།  དམྱལ 
བསྔལ་མང  ལ ྟར་གང 	དོན 	སླད་དུ 	།_། 	སྡུག 	བསྔལ་མང 	ལ	ྟར་གང 	ལགས་པ 	།_། 	དེ 	བསམས 	bstod tshogs ka_.txt	དོན  སླད་དུ  །_།  སྡུག  བསྔལ་མང  ལ ྟར་གང  ལགས་པ  །_།  དེ  བསམས 
 ལ  ཐུག་ན 						ལ 	ཐུག་ན 	།_། 	ཉོན་མོངས 	བདེ་བ་ཆུང 	བྱེད་པའི 	bstod tshogs ka_.txt	     ལ  ཐུག་ན  །_།  ཉོན་མོངས  བདེ་བ་ཆུང  བྱེད་པའི 
 ལ ུང་གིས 						ལ	ུང་གིས 	།_། 	དམྱལ་བ་ཡི་ཡང་ལས 	རྣམས་ལའང 	།_། 	bstod tshogs ka_.txt	     ལ ུང་གིས  །_།  དམྱལ་བ་ཡི་ཡང་ལས  རྣམས་ལའང  །_། 
 ལ  ཞུགས་ནི 						ལ 	ཞུགས་ནི 	འབར་བ 	-ས་ཀྱང 	།_། 	ཅི་ཡི 	bstod tshogs ka_.txt	     ལ  ཞུགས་ནི  འབར་བ  -ས་ཀྱང  །_།  ཅི་ཡི 
 ལ ས་རྣམ 						ལ	ས་རྣམ 	འགྲོལ་ཕྱིར 	།_། 	བྱིས་པ 	སློབ་དང 	bstod tshogs ka_.txt	     ལ ས་རྣམ  འགྲོལ་ཕྱིར  །_།  བྱིས་པ  སློབ་དང 
།_།  ལ ེགས་པ 	།_། 	ཁྱོད་ཀྱི 	ཡོན་ཏན 	བསྔགས་པ་དང 	།_། 	ལ	ེགས་པ 	བཞི་པོ 	འདི 	ཀུན་ཐོབ 	།_། 	bstod tshogs ka_.txt	།_།  ཁྱོད་ཀྱི  ཡོན་ཏན  བསྔགས་པ་དང  །_།  ལ ེགས་པ  བཞི་པོ  འདི  ཀུན་ཐོབ  །_། 
 ལ  །_། 						ལ 	།_། 	བདུད་ནི 	སེམས 	ཁོང་ཆུད 	མཛད་ཅིང 	bstod tshogs ka_.txt	     ལ  །_།  བདུད་ནི  སེམས  ཁོང་ཆུད  མཛད་ཅིང 
།_།  ལ ྷ་དང 					།_། 	ལ	ྷ་དང 	མི 	རྣམས 	དབུགས་ཀྱང་འབྱིན 	།_། 	bstod tshogs ka_.txt	    །_།  ལ ྷ་དང  མི  རྣམས  དབུགས་ཀྱང་འབྱིན  །_། 
བདག་ཏུ  ལ ྟ་བ 					བདག་ཏུ 	ལ	ྟ་བ 	-ས 	འདུས་བྱས་ལ 	།_། 	སྨོད 	bstod tshogs ka_.txt	    བདག་ཏུ  ལ ྟ་བ  -ས  འདུས་བྱས་ལ  །_།  སྨོད 
 ལ  སྤྱོད 						ལ 	སྤྱོད 	བགྱིད་པ 	།_། 	མི 	ཐོགས 	bstod tshogs ka_.txt	     ལ  སྤྱོད  བགྱིད་པ  །_།  མི  ཐོགས 
 ལ ་གྱིས་མནན 						ལ	་གྱིས་མནན 	།_། 	སྐྱེས་ནས 	ངེས་པ 	-ར 	bstod tshogs ka_.txt	     ལ ་གྱིས་མནན  །_།  སྐྱེས་ནས  ངེས་པ  -ར 
 ལ ས 						ལ	ས 	འདི་ནི 	ཁྱད 	ཆེས་འཕགས 	།_། 	bstod tshogs ka_.txt	     ལ ས  འདི་ནི  ཁྱད  ཆེས་འཕགས  །_། 
 ལ ུགས 	ཁྱོད་ཀྱི 	བསྟན་པ 	-འི 			ལ	ུགས 	འཚལ་བ 	།_། 	དགའ་ན 	བསྐལ་པ 	bstod tshogs ka_.txt	ཁྱོད་ཀྱི  བསྟན་པ  -འི    ལ ུགས  འཚལ་བ  །_།  དགའ་ན  བསྐལ་པ 
