བྲལ་བ  -ར  དགོངས་པ་ཅན 	ཐུགས 	བརྩེ་བ 	།_། 	ཕྲད་དང 	བྲལ་བ 	-ར 	དགོངས་པ་ཅན 	།_། 	མི 	འབྲལ 	དགོངས་ཤིང 	bstod tshogs ka_.txt	ཐུགས  བརྩེ་བ  །_།  ཕྲད་དང  བྲལ་བ  -ར  དགོངས་པ་ཅན  །_།  མི  འབྲལ  དགོངས་ཤིང 
 -ར  ཐམས་ཅད་ལ 	ཁྱོད་ནི 	རྟག་པ 				-ར 	ཐམས་ཅད་ལ 	།_། 	རྣམ་པ 	ཀུན་དུ 	ཐམས་ཅད 	bstod tshogs ka_.txt	ཁྱོད་ནི  རྟག་པ     -ར  ཐམས་ཅད་ལ  །_།  རྣམ་པ  ཀུན་དུ  ཐམས་ཅད 
སྐྱོབ་པ  -ར  བརྩོན 	།_། 	བློ 	བཟང་འགྲོ 	ཀུན 	སྐྱོབ་པ 	-ར 	བརྩོན 	གྱུར་ན 	།_། 	བདག 	བློ 	bstod tshogs ka_.txt	།_།  བློ  བཟང་འགྲོ  ཀུན  སྐྱོབ་པ  -ར  བརྩོན  གྱུར་ན  །_།  བདག  བློ 
ཕན་པ  -ར  མཛད་ཀྱང 	-འི 	སྤྱན་གཉིས་ཀྱིས 	།_། 	འགྲོ་བ 	ཕན་པ 	-ར 	མཛད་ཀྱང 	བདག 	སྡུག་པར 	།_། 	མ 	bstod tshogs ka_.txt	-འི  སྤྱན་གཉིས་ཀྱིས  །_།  འགྲོ་བ  ཕན་པ  -ར  མཛད་ཀྱང  བདག  སྡུག་པར  །_།  མ 
སྤྱན་སྔ  -ར  འོ་དོད 	ལུས་ལ 	སྡུག་བསྔལ་གྱིས 	།_། 	གཟིར་ཏེ 	སྤྱན་སྔ 	-ར 	འོ་དོད 	འབོད 	གྱུར་ཀྱང 	།_། 	བདག་གི 	bstod tshogs ka_.txt	ལུས་ལ  སྡུག་བསྔལ་གྱིས  །_།  གཟིར་ཏེ  སྤྱན་སྔ  -ར  འོ་དོད  འབོད  གྱུར་ཀྱང  །_།  བདག་གི 
ཕན་པ  -ར  མཛད་པ་ཡི 	།_། 	འཇིག 	རྟེན 	དམན་ལ 	ཕན་པ 	-ར 	མཛད་པ་ཡི 	།_། 	ཁྱོད་ལ་གཞོན 	ནུ 	-འི 	bstod tshogs ka_.txt	།_།  འཇིག  རྟེན  དམན་ལ  ཕན་པ  -ར  མཛད་པ་ཡི  །_།  ཁྱོད་ལ་གཞོན  ནུ  -འི 
འདི  -ར  བདག་ནི 	འདི 	མངའ་ན 	།_། 	གང 	འདི 	-ར 	བདག་ནི 	སྡུག་བསྔལ་གྱིས 	གཟིར་ཀྱང 	།_། 	བསྐྱབ 	bstod tshogs ka_.txt	འདི  མངའ་ན  །_།  གང  འདི  -ར  བདག་ནི  སྡུག་བསྔལ་གྱིས  གཟིར་ཀྱང  །_།  བསྐྱབ 
རྣམ་པ  -ར  རྒྱུ་ཞིང 	གྱུར་ཅེས 	།_། 	དེ 	ལྟར 	རྣམ་པ 	-ར 	རྒྱུ་ཞིང 	སྐྱོབ 	མཛད་ཀྱང 	།_། 	བདག 	bstod tshogs ka_.txt	གྱུར་ཅེས  །_།  དེ  ལྟར  རྣམ་པ  -ར  རྒྱུ་ཞིང  སྐྱོབ  མཛད་ཀྱང  །_།  བདག 
དད་པ  -ར  གྱུར་པ་སུ 	སྐྱོབ 	མི་མཛད 	།_། 	ཁྱེད་ལ 	དད་པ 	-ར 	གྱུར་པ་སུ 	མི་བདེ 	།_། 	ཁྱེད་དང 	བསོད་ནམས 	bstod tshogs ka_.txt	སྐྱོབ  མི་མཛད  །_།  ཁྱེད་ལ  དད་པ  -ར  གྱུར་པ་སུ  མི་བདེ  །_།  ཁྱེད་དང  བསོད་ནམས 
རྣམ་པ  -ར ་འཁྲུངས 	ཅི 	ཕྱིར 	གྱུར་ཅེས 	ངོ་མཚར 	རྣམ་པ 	-ར	་འཁྲུངས 	།_། 	སྡུག 	བསྔལ 	གཅོད 	bstod tshogs ka_.txt	ཅི  ཕྱིར  གྱུར་ཅེས  ངོ་མཚར  རྣམ་པ  -ར ་འཁྲུངས  །_།  སྡུག  བསྔལ  གཅོད 
མཆི་བ  -ར  བགྱི་བ 	བདག་གིས 	གཞན་སུ་ལ 	།_། 	སྐྱབས་སུ 	མཆི་བ 	-ར 	བགྱི་བ 	ཁྱེད་ཀྱིས་གསུངས 	།_། 	འགྲོ་ལ 	རྟག་ཏུ 	bstod tshogs ka_.txt	བདག་གིས  གཞན་སུ་ལ  །_།  སྐྱབས་སུ  མཆི་བ  -ར  བགྱི་བ  ཁྱེད་ཀྱིས་གསུངས  །_།  འགྲོ་ལ  རྟག་ཏུ 
གནས་པ  -ར ་མཛད 	སྐྱ 	-འི 	གྲོང་ཁྱེར 	གཞི་རུ 	གནས་པ 	-ར	་མཛད 	།_། 	ཡོན་ཏན 	རིན་ཆེན 	བྱེ 	bstod tshogs ka_.txt	སྐྱ  -འི  གྲོང་ཁྱེར  གཞི་རུ  གནས་པ  -ར ་མཛད  །_།  ཡོན་ཏན  རིན་ཆེན  བྱེ 
རྣམ་པ  -ར  གཅོད 	རྨད་བྱུང་ནི 	།_། 	ཉོན་མོངས 	སྒྲིབ་པ 	རྣམ་པ 	-ར 	གཅོད 	མཛད་པ 	།_། 	ཡེ 	ཤེས 	bstod tshogs ka_.txt	རྨད་བྱུང་ནི  །_།  ཉོན་མོངས  སྒྲིབ་པ  རྣམ་པ  -ར  གཅོད  མཛད་པ  །_།  ཡེ  ཤེས 
མེད་པ  -ར ་བབས 	རྣམས 	གནས 	གཤེགས 	བླ་ན 	མེད་པ 	-ར	་བབས 	།_། 	ཞབས་ལ 	ཚངས་དབང 	ཅོད་པན་གྱིས 	bstod tshogs ka_.txt	རྣམས  གནས  གཤེགས  བླ་ན  མེད་པ  -ར ་བབས  །_།  ཞབས་ལ  ཚངས་དབང  ཅོད་པན་གྱིས 
དཀའ  -ར  བདག་གི 	གངས་རི 	-འི 	ཁ་དོག 	ལྟར 	དཀའ 	-ར 	བདག་གི 	རྒྱུད་ལ་གང 	བསགས་པ 	།_། 	དེས་ནི 	bstod tshogs ka_.txt	གངས་རི  -འི  ཁ་དོག  ལྟར  དཀའ  -ར  བདག་གི  རྒྱུད་ལ་གང  བསགས་པ  །_།  དེས་ནི 
ཐོབ་པ  -ར ་ཤོག 	ལུས 	ཏིང་འཛིན་བདེ 	རྟོགས 	བྱང་ཆུབ 	ཐོབ་པ 	-ར	་ཤོག 	_། 	གནས 	ཆེན་པོ 	བརྒྱད་ཀྱི 	bstod tshogs ka_.txt	ལུས  ཏིང་འཛིན་བདེ  རྟོགས  བྱང་ཆུབ  ཐོབ་པ  -ར ་ཤོག  _།  གནས  ཆེན་པོ  བརྒྱད་ཀྱི 
སྙིང་པོ  -ར  སངས་རྒྱས 	བསགས་ཏེ 	།_། 	བྱང 	ཆུབ 	སྙིང་པོ 	-ར 	སངས་རྒྱས 	བདུད་ནི་བཏུལ 	།_། 	བྱང 	ཆུབ 	bstod tshogs ka_.txt	བསགས་ཏེ  །_།  བྱང  ཆུབ  སྙིང་པོ  -ར  སངས་རྒྱས  བདུད་ནི་བཏུལ  །_།  བྱང  ཆུབ 
གཞི  -ར  གྱུར 	ཕྱག 	འཚལ་ལོ 	།_། 	ཆོས་ཀྱི 	གཞི 	-ར 	གྱུར 	སེར་སྐྱ 	-འི 	གྲོང་ཁྱེར་དུ 	།_། 	bstod tshogs ka_.txt	ཕྱག  འཚལ་ལོ  །_།  ཆོས་ཀྱི  གཞི  -ར  གྱུར  སེར་སྐྱ  -འི  གྲོང་ཁྱེར་དུ  །_། 
ཁྲོན་པ  -ར  དུས་བྱ 	ལུ་མཉྫུས 	སྦྲང་རྩི 	ཕུལ་ནས་ཀྱང 	_།_། 	ཁྲོན་པ 	-ར 	དུས་བྱ 	-ས 	སུམ 	ཅུ 	རྩ་གསུམ་སྐྱེས 	bstod tshogs ka_.txt	ལུ་མཉྫུས  སྦྲང་རྩི  ཕུལ་ནས་ཀྱང  _།_།  ཁྲོན་པ  -ར  དུས་བྱ  -ས  སུམ  ཅུ  རྩ་གསུམ་སྐྱེས 
མཐའ  -ར ་ཕྱིན 	ད 	-ས 	གསོལ 	བཏབ་ཟླ་གསུམ་ནས 	མཐའ 	-ར	་ཕྱིན 	།_། 	མྱ་ངན 	འདས 	མཛད 	bstod tshogs ka_.txt	ད  -ས  གསོལ  བཏབ་ཟླ་གསུམ་ནས  མཐའ  -ར ་ཕྱིན  །_།  མྱ་ངན  འདས  མཛད 
དང་པོ  -ར  བྱང་ཆུབ 	ཕྱག 	འཚལ་ལོ 	།_། 	གང་གིས 	དང་པོ 	-ར 	བྱང་ཆུབ 	ཐུགས་བསྐྱེད་ནས 	།_། 	བསོད 	ནམ 	bstod tshogs ka_.txt	ཕྱག  འཚལ་ལོ  །_།  གང་གིས  དང་པོ  -ར  བྱང་ཆུབ  ཐུགས་བསྐྱེད་ནས  །_།  བསོད  ནམ 
འདི  -ར  མཛད་པ 	རྫོགས 	མཛད་ཅིང 	།_། 	དུས 	འདི 	-ར 	མཛད་པ 	རྒྱ་ཆེན 	འགྲོ་བ་ཡི 	།_། 	མགོན 	bstod tshogs ka_.txt	རྫོགས  མཛད་ཅིང  །_།  དུས  འདི  -ར  མཛད་པ  རྒྱ་ཆེན  འགྲོ་བ་ཡི  །_།  མགོན 
 -ར ་བགྱི 	གྱུར 	ཁྱོད་ལ 	བདག་གིས 	བསྟོད་པ 		-ར	་བགྱི 	།_། 	ལྷ 	རྣམས 	འདུལ 	bstod tshogs ka_.txt	གྱུར  ཁྱོད་ལ  བདག་གིས  བསྟོད་པ   -ར ་བགྱི  །_།  ལྷ  རྣམས  འདུལ 
ཟླ་མེད་པ  -ར  མཛད་ལ 	ཚར 	བཅད་ནས 	།_། 	འགྲན 	ཟླ་མེད་པ 	-ར 	མཛད་ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	འཇིག 	bstod tshogs ka_.txt	ཚར  བཅད་ནས  །_།  འགྲན  ཟླ་མེད་པ  -ར  མཛད་ལ  ཕྱག  འཚལ་ལོ  །_།  འཇིག 
 -ར  བྱ་བ་དང 	རྟེན 	ཆོས་དང 	མཐུན་པ 			-ར 	བྱ་བ་དང 	།_། 	ཁ 	ན་མ 	ཐོ 	bstod tshogs ka_.txt	རྟེན  ཆོས་དང  མཐུན་པ    -ར  བྱ་བ་དང  །_།  ཁ  ན་མ  ཐོ 
བྱུང་བ  -ར  མཛད་ལ 	དྲུང་དུ 	ཉིད་ལ་ཉིད 	།_། 	རབ་ཏུ 	བྱུང་བ 	-ར 	མཛད་ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	བརྩོན་པ 	bstod tshogs ka_.txt	དྲུང་དུ  ཉིད་ལ་ཉིད  །_།  རབ་ཏུ  བྱུང་བ  -ར  མཛད་ལ  ཕྱག  འཚལ་ལོ  །_།  བརྩོན་པ 
 -ར  དགོངས་ནས་ནི 	-ས 	བྱང་ཆུབ 	འགྲུབ་པ 			-ར 	དགོངས་ནས་ནི 	།_། 	ནཻ་རཉྫ 	ན 	-འི 	bstod tshogs ka_.txt	-ས  བྱང་ཆུབ  འགྲུབ་པ    -ར  དགོངས་ནས་ནི  །_།  ནཻ་རཉྫ  ན  -འི 
མཐའ  -ར  ཕྱིན་ནས 	དཀའ་བ 	སྤྱད 	མཛད 	བརྩོན་འགྲུས 	མཐའ 	-ར 	ཕྱིན་ནས 	།_། 	བསམ 	གཏན 	མཆོག 	bstod tshogs ka_.txt	དཀའ་བ  སྤྱད  མཛད  བརྩོན་འགྲུས  མཐའ  -ར  ཕྱིན་ནས  །_།  བསམ  གཏན  མཆོག 
མངོན་པ  -ར  སངས་རྒྱས་ནས 	།_། 	སྐྱིལ་ཀྲུང 	མི 	གཡོ 	མངོན་པ 	-ར 	སངས་རྒྱས་ནས 	།_། 	བྱང 	ཆུབ 	རྫོགས་པ 	bstod tshogs ka_.txt	།_།  སྐྱིལ་ཀྲུང  མི  གཡོ  མངོན་པ  -ར  སངས་རྒྱས་ནས  །_།  བྱང  ཆུབ  རྫོགས་པ 
 -ར  མཛད་ལ 						-ར 	མཛད་ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	ཐུགས 	bstod tshogs ka_.txt	     -ར  མཛད་ལ  ཕྱག  འཚལ་ལོ  །_།  ཐུགས 
རྒྱས་པ  -ར  མཛད་ལ 	རབ 	མཆོད་པ 	།_། 	བསྟན་པ 	རྒྱས་པ 	-ར 	མཛད་ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	ལེ་ལོ 	bstod tshogs ka_.txt	རབ  མཆོད་པ  །_།  བསྟན་པ  རྒྱས་པ  -ར  མཛད་ལ  ཕྱག  འཚལ་ལོ  །_།  ལེ་ལོ 
འདའ་བ  -ར  མཛད་ལ 	སྐུ 	བཤིག་ནས 	།_། 	མྱ་ངན 	འདའ་བ 	-ར 	མཛད་ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	ཡང 	bstod tshogs ka_.txt	སྐུ  བཤིག་ནས  །_།  མྱ་ངན  འདའ་བ  -ར  མཛད་ལ  ཕྱག  འཚལ་ལོ  །_།  ཡང 
མཚུངས་པ  -ར ་ཤོག 	བདེ 	གཤེགས 	ཉིད་ཀྱི 	སྤྱོད་དང 	མཚུངས་པ 	-ར	་ཤོག 	_། 	མཛད་པ 	བཅུ་གཉིས་ཀྱི 	ཚུལ་ལ 	bstod tshogs ka_.txt	བདེ  གཤེགས  ཉིད་ཀྱི  སྤྱོད་དང  མཚུངས་པ  -ར ་ཤོག  _།  མཛད་པ  བཅུ་གཉིས་ཀྱི  ཚུལ་ལ 
དུལ་བ  -ར  ཡང་དག་ལྡན 	མཆོག་ནི 	འབར་བ་ཡི 	།_། 	བསོད་དང 	དུལ་བ 	-ར 	ཡང་དག་ལྡན 	།_། 	ཐུབ་པ 	-འི 	དབང་པོ 	bstod tshogs ka_.txt	མཆོག་ནི  འབར་བ་ཡི  །_།  བསོད་དང  དུལ་བ  -ར  ཡང་དག་ལྡན  །_།  ཐུབ་པ  -འི  དབང་པོ 
ཆུད་པ  -ར ་ཤོག 	།_། 	བྱང 	ཆུབ 	ཁོང་དུ 	ཆུད་པ 	-ར	་ཤོག 	_། 	ཕྱག 	འཚལ་བ 	-འི 	bstod tshogs ka_.txt	།_།  བྱང  ཆུབ  ཁོང་དུ  ཆུད་པ  -ར ་ཤོག  _།  ཕྱག  འཚལ་བ  -འི 
ཆེན་པོ  -ར ་ནི 	འཁོར 	བ 	-འི 	རྒྱ་མཚོ 	ཆེན་པོ 	-ར	་ནི 	།_། 	དབུལ 	བ 	-འི 	bstod tshogs ka_.txt	འཁོར  བ  -འི  རྒྱ་མཚོ  ཆེན་པོ  -ར ་ནི  །_།  དབུལ  བ  -འི 
ཁང་པ  -ར ་ཞུགས 	བདག་ལ་སྐྱོབས 	།_། 	བདག་ནི 	རབ་རིབ 	ཁང་པ 	-ར	་ཞུགས 	།_། 	མགོན 	མེད 	སྡུག་བསྔལ 	bstod tshogs ka_.txt	བདག་ལ་སྐྱོབས  །_།  བདག་ནི  རབ་རིབ  ཁང་པ  -ར ་ཞུགས  །_།  མགོན  མེད  སྡུག་བསྔལ 
ལྟ་བུ  -ར  བདག་གིས་འཁུམས 	མཛའ་བཤེས་མོ 	།_། 	མིག 	འཕྲུལ 	ལྟ་བུ 	-ར 	བདག་གིས་འཁུམས 	།_། 	དེ 	བཞིན 	གཤེགས 	bstod tshogs ka_.txt	མཛའ་བཤེས་མོ  །_།  མིག  འཕྲུལ  ལྟ་བུ  -ར  བདག་གིས་འཁུམས  །_།  དེ  བཞིན  གཤེགས 
འདི  -ར  འཁོར་འདབ 	ཀྱེ 	བདག་ལ་སྐྱོབས 	།_། 	བདག 	འདི 	-ར 	འཁོར་འདབ 	རྣམས་ཀྱི་ཕྱིར 	།_། 	ལས་གང་ལེགས་དང 	ཉེས་བྱས་པ 	bstod tshogs ka_.txt	ཀྱེ  བདག་ལ་སྐྱོབས  །_།  བདག  འདི  -ར  འཁོར་འདབ  རྣམས་ཀྱི་ཕྱིར  །_།  ལས་གང་ལེགས་དང  ཉེས་བྱས་པ 
 -ར ་གྱུར 	།_། 	དེ་ཡིས 	བདག་ནི 	གཅིག་པུ 		-ར	་གྱུར 	།_། 	དེ 	བཞིན 	གཤེགས 	bstod tshogs ka_.txt	།_།  དེ་ཡིས  བདག་ནི  གཅིག་པུ   -ར ་གྱུར  །_།  དེ  བཞིན  གཤེགས 
གོག་པོ  -ར  ཞུགས་པ་ལྟར 	མཚོ་ཆེན་པོ 	རྒལ་བ་ཡི 	།_། 	གྲུ་ནི 	གོག་པོ 	-ར 	ཞུགས་པ་ལྟར 	།_། 	བདག་གིས་ཀྱང་ནི 	རྒལ 	དཀའ 	bstod tshogs ka_.txt	མཚོ་ཆེན་པོ  རྒལ་བ་ཡི  །_།  གྲུ་ནི  གོག་པོ  -ར  ཞུགས་པ་ལྟར  །_།  བདག་གིས་ཀྱང་ནི  རྒལ  དཀའ 
 -ར ་འཁུམས 						-ར	་འཁུམས 	།_། 	དེ 	བཞིན 	གཤེགས 	bstod tshogs ka_.txt	     -ར ་འཁུམས  །_།  དེ  བཞིན  གཤེགས 
མུན་པ  -ར ་འཁུམས 	བགྱིས་པ 	།_། 	མི་བཟད 	རབ་རིབ 	མུན་པ 	-ར	་འཁུམས 	།_། 	དེ 	བཞིན 	གཤེགས 	bstod tshogs ka_.txt	བགྱིས་པ  །_།  མི་བཟད  རབ་རིབ  མུན་པ  -ར ་འཁུམས  །_།  དེ  བཞིན  གཤེགས 
འཇིག་པ  -ར ་བགྱིས 	བདག་ལ་སྐྱོབས 	།_། 	བདག་གིས 	མཆོད་རྟེན 	འཇིག་པ 	-ར	་བགྱིས 	།_། 	དགེ 	འདུན་དཀོར་ནི 	རྣམ་པ 	bstod tshogs ka_.txt	བདག་ལ་སྐྱོབས  །_།  བདག་གིས  མཆོད་རྟེན  འཇིག་པ  -ར ་བགྱིས  །_།  དགེ  འདུན་དཀོར་ནི  རྣམ་པ 
འཚེ་བ  -ར ་བགྱིས 	-ར་འཇོམས 	།_། 	བདག་གིས 	སེམས་ཅན 	འཚེ་བ 	-ར	་བགྱིས 	།_། 	དེ 	བཞིན 	གཤེགས 	bstod tshogs ka_.txt	-ར་འཇོམས  །_།  བདག་གིས  སེམས་ཅན  འཚེ་བ  -ར ་བགྱིས  །_།  དེ  བཞིན  གཤེགས 
མེད་པ  -ར  ཕྱུགས 	ཀྱེ 	བདག་ལ་སྐྱོབས 	།_། 	ཉེས་པ 	མེད་པ 	-ར 	ཕྱུགས 	རྣམས་དང 	།_། 	རི 	དགས 	bstod tshogs ka_.txt	ཀྱེ  བདག་ལ་སྐྱོབས  །_།  ཉེས་པ  མེད་པ  -ར  ཕྱུགས  རྣམས་དང  །_།  རི  དགས 
རྒྱལ་པོ  -ར ་རློམ 	།_། 	དེ 	ཚེ 	བདག་ནི 	རྒྱལ་པོ 	-ར	་རློམ 	།_། 	དེ 	བཞིན 	གཤེགས 	bstod tshogs ka_.txt	།_།  དེ  ཚེ  བདག་ནི  རྒྱལ་པོ  -ར ་རློམ  །_།  དེ  བཞིན  གཤེགས 
དམྱལ་བ  -ར  འཚེད་པ་ན 	བདག་ལ་སྐྱོབས 	།_། 	སེམས 	ཅན 	དམྱལ་བ 	-ར 	འཚེད་པ་ན 	།_། 	སྐྱོབ་པ 	འགའ་ཡང 	ཡོད 	bstod tshogs ka_.txt	བདག་ལ་སྐྱོབས  །_།  སེམས  ཅན  དམྱལ་བ  -ར  འཚེད་པ་ན  །_།  སྐྱོབ་པ  འགའ་ཡང  ཡོད 
མཆི་བ  -ར ་བགྱི 	མ་མཆིས 	།_། 	གང་ལ 	སྐྱབས་སུ 	མཆི་བ 	-ར	་བགྱི 	།_། 	བདག་ལ 	སྐྱོབ་པ 	-ར 	bstod tshogs ka_.txt	མ་མཆིས  །_།  གང་ལ  སྐྱབས་སུ  མཆི་བ  -ར ་བགྱི  །_།  བདག་ལ  སྐྱོབ་པ  -ར 
རྣམ་པ  -ར ་གནས 	རྒྱ 	མཚོ 	-འི 	ནང་དུ 	རྣམ་པ 	-ར	་གནས 	།_། 	འདོད 	ཆགས་ལ 	སོགས 	bstod tshogs ka_.txt	རྒྱ  མཚོ  -འི  ནང་དུ  རྣམ་པ  -ར ་གནས  །_།  འདོད  ཆགས་ལ  སོགས 
མེད་པ  -ར ་གྲུབ 	སྨོད་ཕྱིར 	།_། 	ཐུབ་པ 	སྐྱོན་ནི 	མེད་པ 	-ར	་གྲུབ 	།_། 	བདེ 	བར 	གྲགས་པ 	bstod tshogs ka_.txt	སྨོད་ཕྱིར  །_།  ཐུབ་པ  སྐྱོན་ནི  མེད་པ  -ར ་གྲུབ  །_།  བདེ  བར  གྲགས་པ 
ལྡན་པ  -ར  གླགས 	འགྲས 	གྱུར་པ་གང་གིས་ཀྱང 	།_། 	ཆོས་དང 	ལྡན་པ 	-ར 	གླགས 	མི་རྙེད 	།_། 	ཆེ 	བ 	bstod tshogs ka_.txt	འགྲས  གྱུར་པ་གང་གིས་ཀྱང  །_།  ཆོས་དང  ལྡན་པ  -ར  གླགས  མི་རྙེད  །_།  ཆེ  བ 
ངེས་པ  -ར  མ 	ཆ་ཡིས་ཀྱང 	།_། 	ཚིག 	རྙེད 	ངེས་པ 	-ར 	མ 	བླངས་པར 	།_། 	གལ་ཏེ 	སྟོན 	bstod tshogs ka_.txt	ཆ་ཡིས་ཀྱང  །_།  ཚིག  རྙེད  ངེས་པ  -ར  མ  བླངས་པར  །_།  གལ་ཏེ  སྟོན 
མཚོ  -ར  གཉའ་ཤིང 	བདག 	བཅོམ་འགྱུར 	།_། 	རྒྱ 	མཚོ 	-ར 	གཉའ་ཤིང 	བུ་ག་རུ 	།_། 	རུས 	སྦལ 	bstod tshogs ka_.txt	བདག  བཅོམ་འགྱུར  །_།  རྒྱ  མཚོ  -ར  གཉའ་ཤིང  བུ་ག་རུ  །_།  རུས  སྦལ 
བཅད་པ  -ར  གྱུར་པ་སྟེ 	བདག་གིས 	ཐོབ་ནས་ནི 	།_། 	མང་དུ 	བཅད་པ 	-ར 	གྱུར་པ་སྟེ 	།_། 	མཐར་ཡང 	བསྐལ་པ 	-འི 	bstod tshogs ka_.txt	བདག་གིས  ཐོབ་ནས་ནི  །_།  མང་དུ  བཅད་པ  -ར  གྱུར་པ་སྟེ  །_།  མཐར་ཡང  བསྐལ་པ  -འི 
བསླུས་པ  -ར ་གྱུར 	གྱུར་ཏེ 	།_། 	གཞན་དུ 	བདག་ནི 	བསླུས་པ 	-ར	་གྱུར 	།_། 	མི 	རྟག 	ཉིད་དང 	bstod tshogs ka_.txt	གྱུར་ཏེ  །_།  གཞན་དུ  བདག་ནི  བསླུས་པ  -ར ་གྱུར  །_།  མི  རྟག  ཉིད་དང 
བསྟོད་པ  -ར  མི 	-ས་ཀྱང 	།_། 	ངེས 	པར 	བསྟོད་པ 	-ར 	མི 	འགྱུར་རོ 	།_། 	དེ 	ལྟར 	bstod tshogs ka_.txt	-ས་ཀྱང  །_།  ངེས  པར  བསྟོད་པ  -ར  མི  འགྱུར་རོ  །_།  དེ  ལྟར 
ལེགས་པ  -ར  མ 	སློབ་པ་དང 	།_། 	དམན 	ཕྱིར 	ལེགས་པ 	-ར 	མ 	བསླབས་གང 	།_། 	ཉེས་པ 	ཟད་ཀྱང་དེ 	bstod tshogs ka_.txt	སློབ་པ་དང  །_།  དམན  ཕྱིར  ལེགས་པ  -ར  མ  བསླབས་གང  །_།  ཉེས་པ  ཟད་ཀྱང་དེ 
སྨྲ་བ  -ར  ནུས་པ་དང 	ཡོན་ཏན་གྲངས་ཀྱི 	མཐུ་ཡིས་ནི 	།_། 	སློབ་ལ 	སྨྲ་བ 	-ར 	ནུས་པ་དང 	།_། 	མཐའ 	ཅན 	གཞལ་བ 	bstod tshogs ka_.txt	ཡོན་ཏན་གྲངས་ཀྱི  མཐུ་ཡིས་ནི  །_།  སློབ་ལ  སྨྲ་བ  -ར  ནུས་པ་དང  །_།  མཐའ  ཅན  གཞལ་བ 
 -ར  བྱེད 						-ར 	བྱེད 	ནུས་ཀྱི 	།_། 	མི 	སློབ་པ་ཡི 	bstod tshogs ka_.txt	     -ར  བྱེད  ནུས་ཀྱི  །_།  མི  སློབ་པ་ཡི 
ངེས་པ  -ར ་སྦྱར 	གཞན་དབང་ཕྱིར 	།_། 	དེ 	ཉིད་དང་ནི 	ངེས་པ 	-ར	་སྦྱར 	།_། 	སྤྱོད་དམ 	མི 	སྤྱོད 	bstod tshogs ka_.txt	གཞན་དབང་ཕྱིར  །_།  དེ  ཉིད་དང་ནི  ངེས་པ  -ར ་སྦྱར  །_།  སྤྱོད་དམ  མི  སྤྱོད 
རྣམ་པ  -ར  སྤངས་ནས་ནི 	ཞལ་གྱིས་བཞེས 	།_། 	སྙིང 	རྗེ 	རྣམ་པ 	-ར 	སྤངས་ནས་ནི 	།_། 	གཞན་གྱི 	གཞན་ནི 	བཅོལ་བ་བྱེད 	bstod tshogs ka_.txt	ཞལ་གྱིས་བཞེས  །_།  སྙིང  རྗེ  རྣམ་པ  -ར  སྤངས་ནས་ནི  །_།  གཞན་གྱི  གཞན་ནི  བཅོལ་བ་བྱེད 
 -ར  བདག 	།_། 	ལ 	ལ 			-ར 	བདག 	ཕན་ལ 	བརྩོན་པས 	།_། 	རང་གི་བདེ 	bstod tshogs ka_.txt	།_།  ལ  ལ    -ར  བདག  ཕན་ལ  བརྩོན་པས  །_།  རང་གི་བདེ 
གོམས་པ  -ར ་མཛད 	འབའ་ཞིག་གིས 	།_། 	ཁྱོད་ཀྱིས 	ཚུལ་ཁྲིམས 	གོམས་པ 	-ར	་མཛད 	།_། 	ཕྱི 	རོལ 	རྐྱེན་གྱིས 	bstod tshogs ka_.txt	འབའ་ཞིག་གིས  །_།  ཁྱོད་ཀྱིས  ཚུལ་ཁྲིམས  གོམས་པ  -ར ་མཛད  །_།  ཕྱི  རོལ  རྐྱེན་གྱིས 
རྣམ་པ  -ར  དག་པ 	མེད་པ 	-འི་ཕྱིར 	།_། 	བསམ་པ 	རྣམ་པ 	-ར 	དག་པ 	-ས་ཀྱང 	།_། 	ཚུལ 	ཁྲིམས 	bstod tshogs ka_.txt	མེད་པ  -འི་ཕྱིར  །_།  བསམ་པ  རྣམ་པ  -ར  དག་པ  -ས་ཀྱང  །_།  ཚུལ  ཁྲིམས 
གཅིག་པུ  -ར ་གྱུར 	།_། 	ཁྱོད་ནི 	གཞི 	རྟེན 	གཅིག་པུ 	-ར	་གྱུར 	།_། 	བཟོད་པ 	-འི 	ཕ་རོལ 	bstod tshogs ka_.txt	།_།  ཁྱོད་ནི  གཞི  རྟེན  གཅིག་པུ  -ར ་གྱུར  །_།  བཟོད་པ  -འི  ཕ་རོལ 
ཐུགས་རྗེ  -ར  གྱུར་པ་གང 	-འི 	སེམས་ཅན་ལའང 	།_། 	གཙོ་བོ 	ཐུགས་རྗེ 	-ར 	གྱུར་པ་གང 	།_། 	གང་ཡང 	གཤེད་མ 	ཉིད་ཀྱིས་ནི 	bstod tshogs ka_.txt	-འི  སེམས་ཅན་ལའང  །_།  གཙོ་བོ  ཐུགས་རྗེ  -ར  གྱུར་པ་གང  །_།  གང་ཡང  གཤེད་མ  ཉིད་ཀྱིས་ནི 
