བདག  སོ གས 	ཡོངས་སུ 	རྫོགས་པ 	-ར་ནི 	།_། 	བདག 	སོ	གས 	འགྲོ་བ 	རྣམས་ཀྱིས་མྱུར་དུ 	རྟོགས་པ 	-ར་ཤོག 	bstod tshogs ka_.txt	ཡོངས་སུ  རྫོགས་པ  -ར་ནི  །_།  བདག  སོ གས  འགྲོ་བ  རྣམས་ཀྱིས་མྱུར་དུ  རྟོགས་པ  -ར་ཤོག 
ལ་སོ  སོ ར་རྟོག་པ་དང 	།_ 	སྡུག 	བསྔལ 	བསྐྱེད་པ 	ལ་སོ 	སོ	ར་རྟོག་པ་དང 	།_ 	ཕན 	བཏགས་པ 	ལ་སོ 	bstod tshogs ka_.txt	།_  སྡུག  བསྔལ  བསྐྱེད་པ  ལ་སོ  སོ ར་རྟོག་པ་དང  །_  ཕན  བཏགས་པ  ལ་སོ 
ལ་སོ  སོ ར་རྟོག་པ་དང 	སོར་རྟོག་པ་དང 	།_ 	གྲོགས 	བྱས་པ 	ལ་སོ 	སོ	ར་རྟོག་པ་དང 	ཡང་དག 	པར 	ལོངས 	སྤྱད་པ 	bstod tshogs ka_.txt	སོར་རྟོག་པ་དང  །_  གྲོགས  བྱས་པ  ལ་སོ  སོ ར་རྟོག་པ་དང  ཡང་དག  པར  ལོངས  སྤྱད་པ 
ལ་སོ  སོ ར་རྟོག་པའོ 					ལ་སོ 	སོ	ར་རྟོག་པའོ 	།_། 	བྱང 	ཆུབ་ཀྱི 	སྨོན་ལམ 	bstod tshogs ka_.txt	    ལ་སོ  སོ ར་རྟོག་པའོ  །_།  བྱང  ཆུབ་ཀྱི  སྨོན་ལམ 
 སོ ང 						སོ	ང 	གནས 	ན 	-འང་ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	     སོ ང  གནས  ན  -འང་ཞེས  བྱ་བ 
ལ་སོ  སོ ར་རྟོག་པའོ 	བྱ་བ 	འདི་དག་ནི 	སྡུག་བསྔལ 	བསྐྱེད་པ 	ལ་སོ 	སོ	ར་རྟོག་པའོ 	།_། 	མ 	རིག 	ལྡོངས་པ 	bstod tshogs ka_.txt	བྱ་བ  འདི་དག་ནི  སྡུག་བསྔལ  བསྐྱེད་པ  ལ་སོ  སོ ར་རྟོག་པའོ  །_།  མ  རིག  ལྡོངས་པ 
ལ་སོ  སོ ར་རྟོག་པའོ 	བྱ་བ 	འདི་དག་ནི 	ཕན 	བཏགས་པ 	ལ་སོ 	སོ	ར་རྟོག་པའོ 	།_། 	སྔོན 	ཆད 	འཁོར་བ 	bstod tshogs ka_.txt	བྱ་བ  འདི་དག་ནི  ཕན  བཏགས་པ  ལ་སོ  སོ ར་རྟོག་པའོ  །_།  སྔོན  ཆད  འཁོར་བ 
ལ་སོ  སོ ར་རྟོག་པའོ 	བྱ་བ 	འདི་དག་ནི 	གྲོགས 	བྱས་པ 	ལ་སོ 	སོ	ར་རྟོག་པའོ 	།_། 	ལོངས 	སྤྱད 	འདས 	bstod tshogs ka_.txt	བྱ་བ  འདི་དག་ནི  གྲོགས  བྱས་པ  ལ་སོ  སོ ར་རྟོག་པའོ  །_།  ལོངས  སྤྱད  འདས 
ལ་སོ  སོ ར་རྟོག་པའོ 	ཡང་དག 	པར 	ལོངས 	སྤྱད་པ 	ལ་སོ 	སོ	ར་རྟོག་པའོ 	།_། 	གང 	སླད 	འགྲོ་བ 	bstod tshogs ka_.txt	ཡང་དག  པར  ལོངས  སྤྱད་པ  ལ་སོ  སོ ར་རྟོག་པའོ  །_།  གང  སླད  འགྲོ་བ 
རབ་ལ  སོ གས 	བྱ་བ 	འདི་དག་དང 	།_ 	ཤེས 	རབ་ལ 	སོ	གས 	ཡོན་ཏན་ཞེས 	བྱ་བ 	-འི 	ཚིགས་སུ 	bstod tshogs ka_.txt	བྱ་བ  འདི་དག་དང  །_  ཤེས  རབ་ལ  སོ གས  ཡོན་ཏན་ཞེས  བྱ་བ  -འི  ཚིགས་སུ 
 སོ  །།_༄༅།_། 						སོ 	།།_༄༅།_། 	ཡོན་ཏན 	མཐའ་ཡས་པ 	-ར 	བསྟོད་པ 	bstod tshogs ka_.txt	     སོ  །།_༄༅།_།  ཡོན་ཏན  མཐའ་ཡས་པ  -ར  བསྟོད་པ 
 སོ  །_། 						སོ 	།_། 	ཉོན་མོངས་པ་དང 	སྐྱེ་དང་ལས 	།_། 	ཐབས་དང 	bstod tshogs ka_.txt	     སོ  །_།  ཉོན་མོངས་པ་དང  སྐྱེ་དང་ལས  །_།  ཐབས་དང 
 སོ  །_། 						སོ 	།_། 	དེ 	ལ་ཁ་ཅིག 	དངོས 	མ་གསུངས 	bstod tshogs ka_.txt	     སོ  །_།  དེ  ལ་ཁ་ཅིག  དངོས  མ་གསུངས 
 སོ  །།_།། 						སོ 	།།_།། 	རྒྱ 	གར་གྱི 	མཁན་པོ 	སརྦ་ཛྙ 	bstod tshogs ka_.txt	     སོ  །།_།།  རྒྱ  གར་གྱི  མཁན་པོ  སརྦ་ཛྙ 
 སོ ད 						སོ	ད 	ནམ 	-ས 	རྒྱ་ཆེན 	འབྲས་བུ 	bstod tshogs ka_.txt	     སོ ད  ནམ  -ས  རྒྱ་ཆེན  འབྲས་བུ 
 སོ  །།༄༅།_། 						སོ 	།།༄༅།_། 	བཅོམ 	ལྡན 	འདས་ལ 	བསྟོད་པ 	bstod tshogs ka_.txt	     སོ  །།༄༅།_།  བཅོམ  ལྡན  འདས་ལ  བསྟོད་པ 
བྱ་བ་ལ  སོ གས་པ 	མཉམ་ཉིད 	ཆོས་མཆོག་ཅན 	།_ 	ཞེས 	བྱ་བ་ལ 	སོ	གས་པ 	-འི 	བསྟོད་པ་ནི་གཙོར 	གསོལ་བ 	གདབ་པ་ཡང་ཡིན་ཏེ 	bstod tshogs ka_.txt	མཉམ་ཉིད  ཆོས་མཆོག་ཅན  །_  ཞེས  བྱ་བ་ལ  སོ གས་པ  -འི  བསྟོད་པ་ནི་གཙོར  གསོལ་བ  གདབ་པ་ཡང་ཡིན་ཏེ 
 སོ ལ་བ 						སོ	ལ་བ 	གདབ་པ 	-ར 	འོས་པ 	དེ་དག་ཀྱང་གང 	bstod tshogs ka_.txt	     སོ ལ་བ  གདབ་པ  -ར  འོས་པ  དེ་དག་ཀྱང་གང 
 སོ  །_། 						སོ 	།_། 	ཡོངས་སུ 	དག་པ 	-འི 	བདག་ཉིད 	bstod tshogs ka_.txt	     སོ  །_།  ཡོངས་སུ  དག་པ  -འི  བདག་ཉིད 
 སོ ལ་བ 						སོ	ལ་བ 	གདབ་པ 	-འི 	ཡུལ 	མ་ཡིན་པ 	bstod tshogs ka_.txt	     སོ ལ་བ  གདབ་པ  -འི  ཡུལ  མ་ཡིན་པ 
ལོང་བ་ལ  སོ གས་པ་ལ 	དབྱུང་བ 	-འི་ཕྱིར 	།_ 	འཕྱེ་བོ་དང 	ལོང་བ་ལ 	སོ	གས་པ་ལ 	གསོལ་བ 	འདེབས་པ 	-ར 	མི 	bstod tshogs ka_.txt	དབྱུང་བ  -འི་ཕྱིར  །_  འཕྱེ་བོ་དང  ལོང་བ་ལ  སོ གས་པ་ལ  གསོལ་བ  འདེབས་པ  -ར  མི 
 སོ  །_། 						སོ 	།_། 	བརྩེ 	བ 	-འི 	ངང་དུ 	bstod tshogs ka_.txt	     སོ  །_།  བརྩེ  བ  -འི  ངང་དུ 
 སོ  །_། 						སོ 	།_། 	ཐུགས 	རྗེ 	-འི 	འབྲས་བུ་གཉིས 	bstod tshogs ka_.txt	     སོ  །_།  ཐུགས  རྗེ  -འི  འབྲས་བུ་གཉིས 
 སོ  །_། 						སོ 	།_། 	བརྩེ 	བ 	-འི 	འབྲས་བུ་གཉིས་དང 	bstod tshogs ka_.txt	     སོ  །_།  བརྩེ  བ  -འི  འབྲས་བུ་གཉིས་དང 
ཡན་ལག་ལ  སོ གས་པ 	མཐར་ཐུག་པའོ 	།_། 	སྟོབས་དང 	བྱང་ཆུབ་ཀྱི 	ཡན་ལག་ལ 	སོ	གས་པ 	-འི 	ཡོན་ཏན 	གང་དག 	ཡིན་པ 	bstod tshogs ka_.txt	མཐར་ཐུག་པའོ  །_།  སྟོབས་དང  བྱང་ཆུབ་ཀྱི  ཡན་ལག་ལ  སོ གས་པ  -འི  ཡོན་ཏན  གང་དག  ཡིན་པ 
དཔེ་མེད་ཅིང་སོ  སོ ར་ཚད 	བཞིན 	གཤེགས་པ 	-འི 	ཡོན་ཏན 	དཔེ་མེད་ཅིང་སོ 	སོ	ར་ཚད 	མེད་པ 	གང་དག 	ཡིན་པ 	དེ་དག 	bstod tshogs ka_.txt	བཞིན  གཤེགས་པ  -འི  ཡོན་ཏན  དཔེ་མེད་ཅིང་སོ  སོ ར་ཚད  མེད་པ  གང་དག  ཡིན་པ  དེ་དག 
ཉིད་ལ  སོ གས་པ 	ངོ་བོ 	འཁོར་ལོ 	-ས 	སྒྱུར་བ 	ཉིད་ལ 	སོ	གས་པ 	ཕན་པ 	གཞན་ཡང 	སྩོལ་བ 	-ར 	bstod tshogs ka_.txt	ངོ་བོ  འཁོར་ལོ  -ས  སྒྱུར་བ  ཉིད་ལ  སོ གས་པ  ཕན་པ  གཞན་ཡང  སྩོལ་བ  -ར 
བྱ་བ་ལ  སོ གས་པ 	དྲི 	མེད 	མི 	གཡོ་ཞེས 	བྱ་བ་ལ 	སོ	གས་པ 	-འི 	ཚིག 	རྣམས་ནི 	ཁྱད་པར་གྱི 	bstod tshogs ka_.txt	དྲི  མེད  མི  གཡོ་ཞེས  བྱ་བ་ལ  སོ གས་པ  -འི  ཚིག  རྣམས་ནི  ཁྱད་པར་གྱི 
རིག་པ་ལ  སོ གས་པ 	སུམ 	ཚོགས་པ་སོ་སོ 	ཡང་དག 	པར 	རིག་པ་ལ 	སོ	གས་པ 	-འི 	ཆོས 	དེ་ལྟ 	བུ 	bstod tshogs ka_.txt	སུམ  ཚོགས་པ་སོ་སོ  ཡང་དག  པར  རིག་པ་ལ  སོ གས་པ  -འི  ཆོས  དེ་ལྟ  བུ 
རྒྱས་ལ  སོ གས་པ 	རྟེན་ལས 	འདས་པ 	།_ 	སངས 	རྒྱས་ལ 	སོ	གས་པ 	-འི 	ཆོས 	རྣམས་ཀྱི 	རབ་ནི 	bstod tshogs ka_.txt	རྟེན་ལས  འདས་པ  །_  སངས  རྒྱས་ལ  སོ གས་པ  -འི  ཆོས  རྣམས་ཀྱི  རབ་ནི 
།_  སོ ་སོ 	ཇི 	ལྟར 	ན་མཉམ་པ 	ཉིད་དང 	།_ 	སོ	་སོ 	ཡང་དག 	པར 	རིག་པ་ལ 	སོགས་པ 	bstod tshogs ka_.txt	ཇི  ལྟར  ན་མཉམ་པ  ཉིད་དང  །_  སོ ་སོ  ཡང་དག  པར  རིག་པ་ལ  སོགས་པ 
བྱ་བ་ལ  སོ གས་པ 	ནམ་མཁའ་ལ 	མེད་དེ 	།_། 	ཞེས 	བྱ་བ་ལ 	སོ	གས་པ 	འདི 	གསུངས་སོ 	།_། 	ནམ 	bstod tshogs ka_.txt	ནམ་མཁའ་ལ  མེད་དེ  །_།  ཞེས  བྱ་བ་ལ  སོ གས་པ  འདི  གསུངས་སོ  །_།  ནམ 
ཟད་པ་ལ  སོ གས་པ 	ཤས་ནི 	ཆེ་བ་དང 	།_ 	མི 	ཟད་པ་ལ 	སོ	གས་པ 	-འི 	ཡོན་ཏན 	གང་ཡང 	རུང་བ 	bstod tshogs ka_.txt	ཤས་ནི  ཆེ་བ་དང  །_  མི  ཟད་པ་ལ  སོ གས་པ  -འི  ཡོན་ཏན  གང་ཡང  རུང་བ 
 སོ  །_། 						སོ 	།_། 	དེ་ལ 	མཆོག་གི 	གྲུབ་པ 	སྩོལ་བ་སྟེ 	bstod tshogs ka_.txt	     སོ  །_།  དེ་ལ  མཆོག་གི  གྲུབ་པ  སྩོལ་བ་སྟེ 
ཡན་ལག་ལ  སོ གས་པ 	།_ 	མཆོག་ནི 	སྟོབས་དང 	བྱང་ཆུབ་ཀྱི 	ཡན་ལག་ལ 	སོ	གས་པ 	-འི 	ཡོན་ཏན་ནོ 	།_། 	དེ 	bstod tshogs ka_.txt	།_  མཆོག་ནི  སྟོབས་དང  བྱང་ཆུབ་ཀྱི  ཡན་ལག་ལ  སོ གས་པ  -འི  ཡོན་ཏན་ནོ  །_།  དེ 
།_།  སོ གས་པ 	།_ 	ཡུལ་དང 	དུས་དང 	བྱ་བ་ལ 	།_། 	སོ	གས་པ 	-ས 	འགལ་བ 	-འི 	དཔེ་ཡིན་ན 	bstod tshogs ka_.txt	།_  ཡུལ་དང  དུས་དང  བྱ་བ་ལ  །_།  སོ གས་པ  -ས  འགལ་བ  -འི  དཔེ་ཡིན་ན 
བྱ་བ་ལ  སོ གས་པ 	-འི 	ཤུགས་ལས་བྱུང 	།_། 	ཞེས 	བྱ་བ་ལ 	སོ	གས་པ 	སྨོས་སོ 	།_། 	རྟག་ཏུ 	དྲི་མེད་ནི 	bstod tshogs ka_.txt	-འི  ཤུགས་ལས་བྱུང  །_།  ཞེས  བྱ་བ་ལ  སོ གས་པ  སྨོས་སོ  །_།  རྟག་ཏུ  དྲི་མེད་ནི 
བྱ་བ་ལ  སོ གས་པ 	།_ 	འགྲོ 	བ 	-འི་ཞེས 	བྱ་བ་ལ 	སོ	གས་པ 	གསུངས་སོ 	།_། 	འགྲོ 	བ 	bstod tshogs ka_.txt	།_  འགྲོ  བ  -འི་ཞེས  བྱ་བ་ལ  སོ གས་པ  གསུངས་སོ  །_།  འགྲོ  བ 
 སོ ་སོ 						སོ	་སོ 	-ར 	ངེས་པ་ཞིག་ཡིན་ནམ 	ཞེ་ན 	།_ 	bstod tshogs ka_.txt	     སོ ་སོ  -ར  ངེས་པ་ཞིག་ཡིན་ནམ  ཞེ་ན  །_ 
འགྱེད་པ་ལ  སོ གས་པ 	སྤྲུལ་པ 	སྣ་ཚོགས་ཀྱི 	འོད་ཟེར་གྱི 	དྲ་བ 	འགྱེད་པ་ལ 	སོ	གས་པ 	-ས 	རྣམ་པ 	སྣ་ཚོགས་སུ 	སྣང་ཞིང 	bstod tshogs ka_.txt	སྤྲུལ་པ  སྣ་ཚོགས་ཀྱི  འོད་ཟེར་གྱི  དྲ་བ  འགྱེད་པ་ལ  སོ གས་པ  -ས  རྣམ་པ  སྣ་ཚོགས་སུ  སྣང་ཞིང 
 སོ  །_། 						སོ 	།_། 	རྟག་ཏུ་ཞེས 	བྱ་བ་ནི 	ཉེ་བ 	-ར 	bstod tshogs ka_.txt	     སོ  །_།  རྟག་ཏུ་ཞེས  བྱ་བ་ནི  ཉེ་བ  -ར 
མྱ་ངན་ལ  སོ གས་པ 	-ར 	འགྱུར་ཏེ 	།_ 	འདོད་པ་དང 	མྱ་ངན་ལ 	སོ	གས་པ 	གོམས་པ 	བཞིན་ནོ 	།_། 	དེ 	bstod tshogs ka_.txt	-ར  འགྱུར་ཏེ  །_  འདོད་པ་དང  མྱ་ངན་ལ  སོ གས་པ  གོམས་པ  བཞིན་ནོ  །_།  དེ 
བྱ་བ་ལ  སོ གས་པ 	འགག 	ཉིད 	མི 	འགྱུར་ཞེས 	བྱ་བ་ལ 	སོ	གས་པ 	སྨོས་སོ 	།_། 	འགག་པ་ནི 	རྒྱུན 	bstod tshogs ka_.txt	འགག  ཉིད  མི  འགྱུར་ཞེས  བྱ་བ་ལ  སོ གས་པ  སྨོས་སོ  །_།  འགག་པ་ནི  རྒྱུན 
སྐྱེ་བ་ལ  སོ གས་པ 	ཉེ་བ 	-ར 	བསྟན་ནས 	གཞན་དུ 	སྐྱེ་བ་ལ 	སོ	གས་པ 	ཉེ་བ 	-ར 	སྟོན་པ 	ཉིད་དོ 	bstod tshogs ka_.txt	ཉེ་བ  -ར  བསྟན་ནས  གཞན་དུ  སྐྱེ་བ་ལ  སོ གས་པ  ཉེ་བ  -ར  སྟོན་པ  ཉིད་དོ 
ཆོས་ལ  སོ གས་པའོ 	འཇིག་རྟེན་གསུམ་པོ་ལའོ 	།_། 	མཆོག་ནི 	སངས་རྒྱས་ཀྱི 	ཆོས་ལ 	སོ	གས་པའོ 	།_། 	གྲུབ་པ་ནི 	ཡོངས་སུ 	གྲུབ་པ་སྟེ་དེ 	bstod tshogs ka_.txt	འཇིག་རྟེན་གསུམ་པོ་ལའོ  །_།  མཆོག་ནི  སངས་རྒྱས་ཀྱི  ཆོས་ལ  སོ གས་པའོ  །_།  གྲུབ་པ་ནི  ཡོངས་སུ  གྲུབ་པ་སྟེ་དེ 
 སོ  །_། 						སོ 	།_། 	དེ 	དག་གིས་ཀྱང 	མི 	དཔོག་པ་སྟེ 	bstod tshogs ka_.txt	     སོ  །_།  དེ  དག་གིས་ཀྱང  མི  དཔོག་པ་སྟེ 
 སོ  །_། 						སོ 	།_། 	འདིར་ཡང 	རང་གི 	དོན 	ཉིད་ཀྱི 	bstod tshogs ka_.txt	     སོ  །_།  འདིར་ཡང  རང་གི  དོན  ཉིད་ཀྱི 
 སོ  །_། 						སོ 	།_། 	འདི 	ལྟར 	མྱ་ངན་ལས 	འདས་པ 	bstod tshogs ka_.txt	     སོ  །_།  འདི  ལྟར  མྱ་ངན་ལས  འདས་པ 
 སོ  །_། 						སོ 	།_། 	དེ 	བཞིན 	གཤེགས་པ 	རྣམས་ཀྱི 	bstod tshogs ka_.txt	     སོ  །_།  དེ  བཞིན  གཤེགས་པ  རྣམས་ཀྱི 
བྱ་བ་ལ  སོ གས་པ 	གསོལ་བ 	གདབ་པ 	མཆོག 	སྩོལ་ཞེས 	བྱ་བ་ལ 	སོ	གས་པ 	གསུངས་ཏེ 	།_ 	ཇི 	ལྟར 	bstod tshogs ka_.txt	གསོལ་བ  གདབ་པ  མཆོག  སྩོལ་ཞེས  བྱ་བ་ལ  སོ གས་པ  གསུངས་ཏེ  །_  ཇི  ལྟར 
 སོ ལ་བ 						སོ	ལ་བ 	གདབ་པ 	-འི 	རྒྱུ་ཡིན་ཏེ 	།_ 	bstod tshogs ka_.txt	     སོ ལ་བ  གདབ་པ  -འི  རྒྱུ་ཡིན་ཏེ  །_ 
 སོ  །_། 						སོ 	།_། 	སྦྱིན་པ་ནི 	ཟང་ཟིང་དང 	།_ 	མི 	bstod tshogs ka_.txt	     སོ  །_།  སྦྱིན་པ་ནི  ཟང་ཟིང་དང  །_  མི 
 སོ  །_། 						སོ 	།_། 	དེ 	དག་གི 	ངོ་བོ་ནི 	གནས་མཆོག 	bstod tshogs ka_.txt	     སོ  །_།  དེ  དག་གི  ངོ་བོ་ནི  གནས་མཆོག 
ཚངས་པ་ལ  སོ གས་པ་དང་ཡང 	མཆོག 	ངན་ངོན 	ཙམ 	སྦྱིན་པ 	ཚངས་པ་ལ 	སོ	གས་པ་དང་ཡང 	མཚུངས་པ 	-ར 	ཤེས་པ 	-ར 	bstod tshogs ka_.txt	མཆོག  ངན་ངོན  ཙམ  སྦྱིན་པ  ཚངས་པ་ལ  སོ གས་པ་དང་ཡང  མཚུངས་པ  -ར  ཤེས་པ  -ར 
 སོ  །_། 						སོ 	།_། 	དམ 	ཚིག་གསུམ 	མཆོག 	ཅེས་བྱ་བ་ལ 	bstod tshogs ka_.txt	     སོ  །_།  དམ  ཚིག་གསུམ  མཆོག  ཅེས་བྱ་བ་ལ 
 སོ གས་པ་ལ 						སོ	གས་པ་ལ 	།_། 	དམ 	ཚིག་གསུམ་ཞེས 	བྱ་བ་ནི 	bstod tshogs ka_.txt	     སོ གས་པ་ལ  །_།  དམ  ཚིག་གསུམ་ཞེས  བྱ་བ་ནི 
ཉིད་ལ  སོ གས་པ 	།_ 	འཁོར 	ལོས 	སྒྱུར་བ 	ཉིད་ལ 	སོ	གས་པ 	-འི 	དངོས་གྲུབ 	ཐམས་ཅད་ཀྱི 	ནང་ན 	bstod tshogs ka_.txt	།_  འཁོར  ལོས  སྒྱུར་བ  ཉིད་ལ  སོ གས་པ  -འི  དངོས་གྲུབ  ཐམས་ཅད་ཀྱི  ནང་ན 
 སོ ད་ནམས 						སོ	ད་ནམས 	རྒྱ་ཆེན་གང 	ཐོབ་དེས 	།_། 	སེམས 	bstod tshogs ka_.txt	     སོ ད་ནམས  རྒྱ་ཆེན་གང  ཐོབ་དེས  །_།  སེམས 
 སོ  །།_།། 						སོ 	།།_།། 	རྒྱ 	གར་གྱི 	མཁན་པོ་བི་དྱཱ 	ཀ་ར 	bstod tshogs ka_.txt	     སོ  །།_།།  རྒྱ  གར་གྱི  མཁན་པོ་བི་དྱཱ  ཀ་ར 
 སོ  མཛད་པ 						སོ 	མཛད་པ 	སྨན་པ 	-འི་མཆོག 	_། 	བཻ་ཌཱུརྻ 	bstod tshogs ka_.txt	     སོ  མཛད་པ  སྨན་པ  -འི་མཆོག  _།  བཻ་ཌཱུརྻ 
 སོ གས 						སོ	གས 	།_། 	འབྱུང་བ 	བཞི་པོ 	འཁྲུགས་པ 	bstod tshogs ka_.txt	     སོ གས  །_།  འབྱུང་བ  བཞི་པོ  འཁྲུགས་པ 
