 དོ མས 						དོ	མས 	ཁྱོད་ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	bstod tshogs ka_.txt	     དོ མས  ཁྱོད་ལ  ཕྱག  འཚལ་ལོ  །_། 
ལུང་གི  དོ ན་ནི 	གཞག་དང 	སྡང་བ་ཞེས 	བྱ་འདིས 	།_། 	ལུང་གི 	དོ	ན་ནི 	བསམས་པ་དང 	།_། 	བསྒོམས་དང 	གུས་པ 	bstod tshogs ka_.txt	གཞག་དང  སྡང་བ་ཞེས  བྱ་འདིས  །_།  ལུང་གི  དོ ན་ནི  བསམས་པ་དང  །_།  བསྒོམས་དང  གུས་པ 
 དོ ན་གྱིས་དཀྲུགས 						དོ	ན་གྱིས་དཀྲུགས 	།_། 	དྲང 	སྲོང 	སྐྱེས་མཆོག 	bstod tshogs ka_.txt	     དོ ན་གྱིས་དཀྲུགས  །_།  དྲང  སྲོང  སྐྱེས་མཆོག 
ལྟར་ཡང་ནི  དོ ན་ལྡན་འཁུམས 	སྨོན 	མཛད་པ 	།_། 	དེ 	ལྟར་ཡང་ནི 	དོ	ན་ལྡན་འཁུམས 	།_། 	ཁྱོད 	ཐོས་པ 	-ས་ནི 	bstod tshogs ka_.txt	སྨོན  མཛད་པ  །_།  དེ  ལྟར་ཡང་ནི  དོ ན་ལྡན་འཁུམས  །_།  ཁྱོད  ཐོས་པ  -ས་ནི 
 དོ གས་མཛད 						དོ	གས་མཛད 	།_། 	ལྡོག་པ་ན་ནི 	འགོད་པ་མཛད 	།_། 	bstod tshogs ka_.txt	     དོ གས་མཛད  །_།  ལྡོག་པ་ན་ནི  འགོད་པ་མཛད  །_། 
 དོ ད་པས 						དོ	ད་པས 	།_། 	ཁྱོད་ལ 	བསུ་བ 	-ས 	bstod tshogs ka_.txt	     དོ ད་པས  །_།  ཁྱོད་ལ  བསུ་བ  -ས 
 དོ གས 						དོ	གས 	མཛད་པ 	-ས 	མཛའ་བཤེས་ཏེ 	།_། 	bstod tshogs ka_.txt	     དོ གས  མཛད་པ  -ས  མཛའ་བཤེས་ཏེ  །_། 
འཇིག་རྟེན  དོ གས་པ་ཅན 	ཞི་བ་དེ་ལ་ཡང 	།_། 	གནས 	མིན 	འཇིག་རྟེན 	དོ	གས་པ་ཅན 	།_། 	སྡིག་པ 	མེད་པ 	-ས་ཡིད་དང་འཐད 	bstod tshogs ka_.txt	ཞི་བ་དེ་ལ་ཡང  །_།  གནས  མིན  འཇིག་རྟེན  དོ གས་པ་ཅན  །_།  སྡིག་པ  མེད་པ  -ས་ཡིད་དང་འཐད 
།_།  དོ ན 	བཟང་བ 	-ས 	དགའ་བ 	-ར་མཛད 	།_། 	དོ	ན 	ཀུན 	འགྲུབ 	ཕྱིར 	དཔལ 	bstod tshogs ka_.txt	བཟང་བ  -ས  དགའ་བ  -ར་མཛད  །_།  དོ ན  ཀུན  འགྲུབ  ཕྱིར  དཔལ 
ཞི  དོ ན་དུ 	།_། 	ཕྱི 	རོལ 	གཡེང་བ 	ཞི 	དོ	ན་དུ 	།_། 	ནང་གི 	ཆོག་ཤེས 	སྤངས་པ 	bstod tshogs ka_.txt	།_།  ཕྱི  རོལ  གཡེང་བ  ཞི  དོ ན་དུ  །_།  ནང་གི  ཆོག་ཤེས  སྤངས་པ 
 དོ གས་མཛད 						དོ	གས་མཛད 	།_། 	གཏུམ་པོ 	རྣམས་ལ 	ཐུགས 	bstod tshogs ka_.txt	     དོ གས་མཛད  །_།  གཏུམ་པོ  རྣམས་ལ  ཐུགས 
 དོ གས 						དོ	གས 	བགྱི 	སླད 	ཕ་མ་དག 	_། 	bstod tshogs ka_.txt	     དོ གས  བགྱི  སླད  ཕ་མ་དག  _། 
 དོ གས་པས 						དོ	གས་པས 	།_། 	བླ 	མ 	ཉིད 	bstod tshogs ka_.txt	     དོ གས་པས  །_།  བླ  མ  ཉིད 
རང་གི  དོ ན་ལ 	ཀུན་དུ 	འདའ་བ 	-ར་མཛད 	།_། 	རང་གི 	དོ	ན་ལ 	མི 	ལྟ་བས 	།_། 	ཉིད་ཀྱི 	bstod tshogs ka_.txt	ཀུན་དུ  འདའ་བ  -ར་མཛད  །_།  རང་གི  དོ ན་ལ  མི  ལྟ་བས  །_།  ཉིད་ཀྱི 
 དོ ར 						དོ	ར 	བསྡུས་པ 	-ས་ན 	སྨོས་ཅི་དགོས 	།_། 	bstod tshogs ka_.txt	     དོ ར  བསྡུས་པ  -ས་ན  སྨོས་ཅི་དགོས  །_། 
-འི  དོ ན 	དགོངས་སོ 	།_། 	འགྲོ 	བ 	-འི 	དོ	ན 	སླད་མ 	ཆགས་པའི 	།_། 	ཐུགས་ཀྱིས 	bstod tshogs ka_.txt	དགོངས་སོ  །_།  འགྲོ  བ  -འི  དོ ན  སླད་མ  ཆགས་པའི  །_།  ཐུགས་ཀྱིས 
 དོ  །_། 						དོ 	།_། 	ཞི 	གནས 	བདེ་བ 	མ 	bstod tshogs ka_.txt	     དོ  །_།  ཞི  གནས  བདེ་བ  མ 
 དོ ན 						དོ	ན 	མཐར་ཐུག་དང 	།_། 	དེ་ནི 	ཁྱོད་ཀྱི 	bstod tshogs ka_.txt	     དོ ན  མཐར་ཐུག་དང  །_།  དེ་ནི  ཁྱོད་ཀྱི 
 དོ ན་ལ་ཡང 	ཆེ་བ་ལགས 	།_། 	དེ་ལ 	མངོན་འདོད 		དོ	ན་ལ་ཡང 	།_། 	དེ 	ལྟ 	-འི 	bstod tshogs ka_.txt	ཆེ་བ་ལགས  །_།  དེ་ལ  མངོན་འདོད   དོ ན་ལ་ཡང  །_།  དེ  ལྟ  -འི 
 དོ ན་ཕྱིར 						དོ	ན་ཕྱིར 	།_། 	བྲན 	བཞིན 	བསྐོས་པ 	bstod tshogs ka_.txt	     དོ ན་ཕྱིར  །_།  བྲན  བཞིན  བསྐོས་པ 
 དོ ག་གིས 						དོ	ག་གིས 	གདུངས་དང 	།_། 	དེ 	བཞིན 	bstod tshogs ka_.txt	     དོ ག་གིས  གདུངས་དང  །_།  དེ  བཞིན 
 དོ ན་གྱིས 						དོ	ན་གྱིས 	ཟོས་པ་ནི 	།_། 	ཕྱིར་ཞིང 	ཤིན་ཏུ 	bstod tshogs ka_.txt	     དོ ན་གྱིས  ཟོས་པ་ནི  །_།  ཕྱིར་ཞིང  ཤིན་ཏུ 
མཆོག  དོ ན 	སྐྱེ 	མི་བགྱིད 	།_། 	ཤིན་ཏུ 	མཆོག 	དོ	ན 	མཛད 	སླད་དུ 	།_། 	དམུ 	bstod tshogs ka_.txt	སྐྱེ  མི་བགྱིད  །_།  ཤིན་ཏུ  མཆོག  དོ ན  མཛད  སླད་དུ  །_།  དམུ 
 དོ ད 						དོ	ད 	སླད་དུ 	།_། 	བརྩོན 	འགྲུས 	bstod tshogs ka_.txt	     དོ ད  སླད་དུ  །_།  བརྩོན  འགྲུས 
།_།  དོ ན 	།_། 	གཞན་གྱི 	ཆ་ལུགས 	སྣ་ཚོགས་ནི 	།_། 	དོ	ན 	མེད་ཡང་ན 	གཞན 	གསོད་ཕྱིར 	།_། 	bstod tshogs ka_.txt	།_།  གཞན་གྱི  ཆ་ལུགས  སྣ་ཚོགས་ནི  །_།  དོ ན  མེད་ཡང་ན  གཞན  གསོད་ཕྱིར  །_། 
།_།  དོ ན 	དོན 	ལྡན 	སྐུ་ནི 	སྣ་ཚོགས་པའི 	།_། 	དོ	ན 	ཀུན 	མཛད་ལ 	ཕྱག 	འཚལ་ལོ 	bstod tshogs ka_.txt	དོན  ལྡན  སྐུ་ནི  སྣ་ཚོགས་པའི  །_།  དོ ན  ཀུན  མཛད་ལ  ཕྱག  འཚལ་ལོ 
 དོ གས 						དོ	གས 	བཀུར་བ 	ཤ་སྟག་ལགས 	།_། 	ཕྱི 	bstod tshogs ka_.txt	     དོ གས  བཀུར་བ  ཤ་སྟག་ལགས  །_།  ཕྱི 
 དོ ན་དུ 						དོ	ན་དུ 	ལྡན་པའི 	།_། 	སྤྱོད་པ 	མངའ 	bstod tshogs ka_.txt	     དོ ན་དུ  ལྡན་པའི  །_།  སྤྱོད་པ  མངའ 
སྤྱོད་པ་དང་ནི  དོ ན་མཐུན་པའི 	ཉོན་མོངས 	ཕལ་ཆེར 	འཁྲུགས་པ་ཡང 	།_། 	སྤྱོད་པ་དང་ནི 	དོ	ན་མཐུན་པའི 	།_། 	ལེགས 	གསུང 	ཁྱོད་ལ 	bstod tshogs ka_.txt	ཉོན་མོངས  ཕལ་ཆེར  འཁྲུགས་པ་ཡང  །_།  སྤྱོད་པ་དང་ནི  དོ ན་མཐུན་པའི  །_།  ལེགས  གསུང  ཁྱོད་ལ 
རང  དོ ན 	དག་གིས་ཀྱང 	ལན 	མ་ལོན 	།_། 	རང 	དོ	ན 	བྱེད་པ 	-ར 	བདག 	མཆོག་ཅིང 	bstod tshogs ka_.txt	དག་གིས་ཀྱང  ལན  མ་ལོན  །_།  རང  དོ ན  བྱེད་པ  -ར  བདག  མཆོག་ཅིང 
རང  དོ ན 	ཁྱོད་ཀྱི 	ཆོས་ལ 	གནས་དེ་དག 	_། 	རང 	དོ	ན 	ཁོ་ན 	བགྱིད་པ 	-ར་བས 	།_། 	bstod tshogs ka_.txt	ཁྱོད་ཀྱི  ཆོས་ལ  གནས་དེ་དག  _།  རང  དོ ན  ཁོ་ན  བགྱིད་པ  -ར་བས  །_། 
 དོ ན 						དོ	ན 	མི 	འཚལ་བ 	-ར 	ཁྱོད་ཀྱི་ནི 	bstod tshogs ka_.txt	     དོ ན  མི  འཚལ་བ  -ར  ཁྱོད་ཀྱི་ནི 
 དོ གས 						དོ	གས 	ནུས་པའི 	།_། 	སློབ 	མ 	bstod tshogs ka_.txt	     དོ གས  ནུས་པའི  །_།  སློབ  མ 
མ  དོ ར་རོ 	དཀའ 	སྤྱད 	ཡལ་བ 	-ར 	མ 	དོ	ར་རོ 	།_། 	ཡང་ན 	གཟུགས་སྐུ 	-འི 	bstod tshogs ka_.txt	དཀའ  སྤྱད  ཡལ་བ  -ར  མ  དོ ར་རོ  །_།  ཡང་ན  གཟུགས་སྐུ  -འི 
ཅན  དོ ན 	མཐའ 	-ར་ཡང་ནི 	།_། 	སེམས 	ཅན 	དོ	ན 	མཛད 	ཉིད 	གཟིགས་ནས 	།_། 	bstod tshogs ka_.txt	མཐའ  -ར་ཡང་ནི  །_།  སེམས  ཅན  དོ ན  མཛད  ཉིད  གཟིགས་ནས  །_། 
ལྟོས་པ  དོ ར་བ 	ཆགས 	མི་མངའ 	།_། 	དེ་ལ 	ལྟོས་པ 	དོ	ར་བ 	-ར་མཛད 	།_། 	གཟུགས་ཀྱི 	སྐུ་དང 	bstod tshogs ka_.txt	ཆགས  མི་མངའ  །_།  དེ་ལ  ལྟོས་པ  དོ ར་བ  -ར་མཛད  །_།  གཟུགས་ཀྱི  སྐུ་དང 
 དོ ན 	ཆོས 	འདི་དག 	_། 	གཞན 		དོ	ན 	ཁོ་ན 	-ར 	མཛད་དོ་ཞེས 	།_། 	bstod tshogs ka_.txt	ཆོས  འདི་དག  _།  གཞན   དོ ན  ཁོ་ན  -ར  མཛད་དོ་ཞེས  །_། 
 དོ ན 						དོ	ན 	མཛད་པ་ཉིད 	།_། 	གང་ཞིག 	ཐོག་མ 	bstod tshogs ka_.txt	     དོ ན  མཛད་པ་ཉིད  །_།  གང་ཞིག  ཐོག་མ 
ཅན  དོ ན་ལ 	གཟུགས་སྐུ་གཉིས 	བདག་ཉིད་ཀྱིས 	།_། 	སེམས 	ཅན 	དོ	ན་ལ 	ཕན 	མཛད་ཕྱིར 	།_། 	བུ 	bstod tshogs ka_.txt	གཟུགས་སྐུ་གཉིས  བདག་ཉིད་ཀྱིས  །_།  སེམས  ཅན  དོ ན་ལ  ཕན  མཛད་ཕྱིར  །_།  བུ 
 དོ གས 						དོ	གས 	མཛད་ཅིང 	བལྟ་ན་སྡུག 	_། 	སྐུ 	bstod tshogs ka_.txt	     དོ གས  མཛད་ཅིང  བལྟ་ན་སྡུག  _།  སྐུ 
གཞན  དོ ན 	སུམ 	ཚོགས 	ཐོབ་པ 	།_། 	གཞན 	དོ	ན 	སྤྱོད་པ 	ངོ་མཚར 	དགེ་ལས་ཀྱི 	།_། 	bstod tshogs ka_.txt	སུམ  ཚོགས  ཐོབ་པ  །_།  གཞན  དོ ན  སྤྱོད་པ  ངོ་མཚར  དགེ་ལས་ཀྱི  །_། 
རང  དོ ན 	-ར 	བདག 	རྨོངས་པས 	།_། 	རང 	དོ	ན 	དགོངས་པ 	-ས 	མི 	ནུས་པ 	bstod tshogs ka_.txt	-ར  བདག  རྨོངས་པས  །_།  རང  དོ ན  དགོངས་པ  -ས  མི  ནུས་པ 
-འི  དོ ན 	བཅད་པ 	འདི 	-ས་ནི 	བསྡུས་པ 	-འི 	དོ	ན 	བཞི་པོ 	འདི 	ལྟ་སྟེ 	།_ 	bstod tshogs ka_.txt	བཅད་པ  འདི  -ས་ནི  བསྡུས་པ  -འི  དོ ན  བཞི་པོ  འདི  ལྟ་སྟེ  །_ 
 དོ གས་པ 						དོ	གས་པ 	མེད་པ 	-ར 	བྱ་བ་དང 	།_ 	bstod tshogs ka_.txt	     དོ གས་པ  མེད་པ  -ར  བྱ་བ་དང  །_ 
-འི  དོ ན 	-ར 	བྱ་བ་དང 	།_ 	འདོད་པ 	-འི 	དོ	ན 	བསྒྲུབ་པ 	-ར 	བྱ་བ 	རྣམས 	bstod tshogs ka_.txt	-ར  བྱ་བ་དང  །_  འདོད་པ  -འི  དོ ན  བསྒྲུབ་པ  -ར  བྱ་བ  རྣམས 
 དོ གས་པ 						དོ	གས་པ 	མེད་པ 	ཉིད་དོ 	།_། 	རབ་ཏུ་ཆུང་ཡང་ཞེས 	bstod tshogs ka_.txt	     དོ གས་པ  མེད་པ  ཉིད་དོ  །_།  རབ་ཏུ་ཆུང་ཡང་ཞེས 
།_།  དོ ན 	-ས་ནི 	ང་རྒྱལ 	མེད་པ 	ཉིད་དོ 	།_། 	དོ	ན 	འདི 	-ར 	བདག་ནི 	བློ་གྲོས 	bstod tshogs ka_.txt	-ས་ནི  ང་རྒྱལ  མེད་པ  ཉིད་དོ  །_།  དོ ན  འདི  -ར  བདག་ནི  བློ་གྲོས 
-འི  དོ ན 	བྱ་བ 	འདི 	-ས་ནི 	འདོད་པ 	-འི 	དོ	ན 	བསྒྲུབ་པ 	-ར 	བྱ་བ 	བསྟན་ཏོ 	bstod tshogs ka_.txt	བྱ་བ  འདི  -ས་ནི  འདོད་པ  -འི  དོ ན  བསྒྲུབ་པ  -ར  བྱ་བ  བསྟན་ཏོ 
 དོ  །_། 						དོ 	།_། 	དེ་ལ 	བསྟོད་པ་ནི 	ཐུན་མོང 	མ་ཡིན་པ 	bstod tshogs ka_.txt	     དོ  །_།  དེ་ལ  བསྟོད་པ་ནི  ཐུན་མོང  མ་ཡིན་པ 
ཅན་གྱི  དོ ན 	-འི 	གནས་སྐབས་དང 	།_ 	སེམས 	ཅན་གྱི 	དོ	ན 	བྱེད་པ 	-འི 	གནས་སྐབས 	རྣམས་དང 	bstod tshogs ka_.txt	-འི  གནས་སྐབས་དང  །_  སེམས  ཅན་གྱི  དོ ན  བྱེད་པ  -འི  གནས་སྐབས  རྣམས་དང 
ཅན་གྱི  དོ ན 	-འི 	གནས་སྐབས་ཡིན་ནོ 	།_། 	སེམས 	ཅན་གྱི 	དོ	ན 	བྱ་བ 	-འི 	གནས་སྐབས་ནི 	ཆོས་ཀྱི 	bstod tshogs ka_.txt	-འི  གནས་སྐབས་ཡིན་ནོ  །_།  སེམས  ཅན་གྱི  དོ ན  བྱ་བ  -འི  གནས་སྐབས་ནི  ཆོས་ཀྱི 
གཞན་གྱི  དོ ན་ལ 	།_། 	བསམ་པ 	-འི 	གནས་སྐབས་ནི 	གཞན་གྱི 	དོ	ན་ལ 	འཇུག་པ 	-ར 	འགྱུར་བ 	-འི 	bstod tshogs ka_.txt	།_།  བསམ་པ  -འི  གནས་སྐབས་ནི  གཞན་གྱི  དོ ན་ལ  འཇུག་པ  -ར  འགྱུར་བ  -འི 
ལྟར་ན  དོ ན 	གསུངས་པ 	དག་སྟེ 	།_ 	དེ 	ལྟར་ན 	དོ	ན 	བཅུས་ནི 	བསམ་པ 	བསྟན་ཏོ 	།_། 	bstod tshogs ka_.txt	གསུངས་པ  དག་སྟེ  །_  དེ  ལྟར་ན  དོ ན  བཅུས་ནི  བསམ་པ  བསྟན་ཏོ  །_། 
གཞན་གྱི  དོ ན་ལ 	-འང་ཞེས 	བྱ་བ 	འདི 	-ས་ནི 	གཞན་གྱི 	དོ	ན་ལ 	འགྱུར་བ 	-འི 	སྨོན་ལམ 	བསྟན་ཏོ 	bstod tshogs ka_.txt	-འང་ཞེས  བྱ་བ  འདི  -ས་ནི  གཞན་གྱི  དོ ན་ལ  འགྱུར་བ  -འི  སྨོན་ལམ  བསྟན་ཏོ 
བཅུས  དོ ན 	དེ 	ལྟར 	ཚིགས་སུ 	བཅད་པ 	བཅུས 	དོ	ན 	བཅུ 	བསྟན་པ་ཡིན་ནོ 	།_། 	བསམ་པ 	bstod tshogs ka_.txt	དེ  ལྟར  ཚིགས་སུ  བཅད་པ  བཅུས  དོ ན  བཅུ  བསྟན་པ་ཡིན་ནོ  །_།  བསམ་པ 
 དོ  །_། 						དོ 	།_། 	སྦྱིན 	པར 	སྤྲོ 	མ 	bstod tshogs ka_.txt	     དོ  །_།  སྦྱིན  པར  སྤྲོ  མ 
 དོ ན་གྱིས 						དོ	ན་གྱིས 	ཟིན་ལ་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	རྣམ་པ 	bstod tshogs ka_.txt	     དོ ན་གྱིས  ཟིན་ལ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  རྣམ་པ 
ཤེས་རབ  དོ ན་དམ་ཞེས 	བཞེད 	ཅེས་བྱ་བ 	འདི་དག་དང་གང 	སླད 	ཤེས་རབ 	དོ	ན་དམ་ཞེས 	བྱ་བ 	-འི 	ཚིགས་སུ 	བཅད་པ 	bstod tshogs ka_.txt	བཞེད  ཅེས་བྱ་བ  འདི་དག་དང་གང  སླད  ཤེས་རབ  དོ ན་དམ་ཞེས  བྱ་བ  -འི  ཚིགས་སུ  བཅད་པ 
ལྟར་ན་ངོན  དོ ན་གསུམ་དང 	པར 	བསྟན་ཏོ 	།_། 	དེ 	ལྟར་ན་ངོན 	དོ	ན་གསུམ་དང 	ལྡན་པ 	-ས་ནི 	སེམས་ཅན་གྱི 	དོན 	bstod tshogs ka_.txt	པར  བསྟན་ཏོ  །_།  དེ  ལྟར་ན་ངོན  དོ ན་གསུམ་དང  ལྡན་པ  -ས་ནི  སེམས་ཅན་གྱི  དོན 
ཅན་གྱི  དོ ན 	གནས་སྐབས 	བསྟན་པ་ཡིན་ནོ 	།_། 	སེམས 	ཅན་གྱི 	དོ	ན 	མཛད་པ 	-འི 	གནས་སྐབས་ཀྱི 	ལེའུ་སྟེ་དྲུག་པའོ 	bstod tshogs ka_.txt	གནས་སྐབས  བསྟན་པ་ཡིན་ནོ  །_།  སེམས  ཅན་གྱི  དོ ན  མཛད་པ  -འི  གནས་སྐབས་ཀྱི  ལེའུ་སྟེ་དྲུག་པའོ 
ཅན་གྱི  དོ ན 	རྒྱུ་དང 	འབྲས་བུ་དང 	།_ 	སེམས 	ཅན་གྱི 	དོ	ན 	མཛད་པ 	-འི 	གནས་སྐབས་ཀྱི 	སྨོན་ལམ 	bstod tshogs ka_.txt	རྒྱུ་དང  འབྲས་བུ་དང  །_  སེམས  ཅན་གྱི  དོ ན  མཛད་པ  -འི  གནས་སྐབས་ཀྱི  སྨོན་ལམ 
-འི  དོ ན་གྱི 	ཡོན་ཏན 	མཐའ་ཡས་པ 	-ར 	བསྟོད་པ 	-འི 	དོ	ན་གྱི 	ཚིག་ལེའུ 	-ར 	བྱས་པ 	།༄༅༅།_། 	bstod tshogs ka_.txt	ཡོན་ཏན  མཐའ་ཡས་པ  -ར  བསྟོད་པ  -འི  དོ ན་གྱི  ཚིག་ལེའུ  -ར  བྱས་པ  །༄༅༅།_། 
-འི  དོ ན་གྱི 	ཡོན་ཏན 	མཐའ་ཡས་པ 	-ར 	བསྟོད་པ 	-འི 	དོ	ན་གྱི 	ཚིག་ལེའུ 	-ར 	བྱས་པ 	།_ 	bstod tshogs ka_.txt	ཡོན་ཏན  མཐའ་ཡས་པ  -ར  བསྟོད་པ  -འི  དོ ན་གྱི  ཚིག་ལེའུ  -ར  བྱས་པ  །_ 
བཅད  དོ ན 	མེད་དང 	འདོད་དོན་བསྒྲུབ 	།_། 	ཚིགས 	བཅད 	དོ	ན 	བཞི 	ལྡན་པ་ཡིས 	།_། 	བསྟོད་པ 	bstod tshogs ka_.txt	མེད་དང  འདོད་དོན་བསྒྲུབ  །_།  ཚིགས  བཅད  དོ ན  བཞི  ལྡན་པ་ཡིས  །_།  བསྟོད་པ 
-འི  དོ ན 	འབྲས་བུ 	གཞན་དོན་གྱིས 	།_། 	བསྟོད་པ 	-འི 	དོ	ན 	རྣམས 	ཐམས་ཅད་བསྡུས 	།_། 	དེ་ལ 	bstod tshogs ka_.txt	འབྲས་བུ  གཞན་དོན་གྱིས  །_།  བསྟོད་པ  -འི  དོ ན  རྣམས  ཐམས་ཅད་བསྡུས  །_།  དེ་ལ 
སེམས་ཅན  དོ ན 	བྱང་ཆུབ་རྒྱུ 	།_། 	འབྲས 	བུ 	སེམས་ཅན 	དོ	ན 	ཉིད་བསྟན 	།_། 	བསྟན་པ 	སྦྱོར་བ 	bstod tshogs ka_.txt	བྱང་ཆུབ་རྒྱུ  །_།  འབྲས  བུ  སེམས་ཅན  དོ ན  ཉིད་བསྟན  །_།  བསྟན་པ  སྦྱོར་བ 
གཞན  དོ ན 	སྐབས་གསུམ་གྱིས 	རྒྱུ 	བསྟན་ཏོ 	།_། 	གཞན 	དོ	ན 	བྱང་ཆུབ 	སྨོན་ལམ་གྱི 	།_། 	རང 	bstod tshogs ka_.txt	སྐབས་གསུམ་གྱིས  རྒྱུ  བསྟན་ཏོ  །_།  གཞན  དོ ན  བྱང་ཆུབ  སྨོན་ལམ་གྱི  །_།  རང 
 དོ ད་པ་དང 						དོ	ད་པ་དང 	འདོད་པ་དང 	།_། 	གྲོགས་དང 	ལོངས་སྤྱོད 	bstod tshogs ka_.txt	     དོ ད་པ་དང  འདོད་པ་དང  །_།  གྲོགས་དང  ལོངས་སྤྱོད 
གཞན  དོ ན་གསུམ་སྟེ 	ཡོན་ཏན 	སྤངས 	འབྱོར་བའོ 	།_། 	གཞན 	དོ	ན་གསུམ་སྟེ 	ཆོས 	བསྟན་དང 	།_། 	དམ 	bstod tshogs ka_.txt	ཡོན་ཏན  སྤངས  འབྱོར་བའོ  །_།  གཞན  དོ ན་གསུམ་སྟེ  ཆོས  བསྟན་དང  །_།  དམ 
-འི  དོ ན་ནི 	ཡོངས་སུ 	བསྔོ་བ་སྟེ 	།_། 	བསྟོད་པ 	-འི 	དོ	ན་ནི 	བསྡུས་པ་བསྟན 	།_། 	ཡོན་ཏན 	མཐའ་ཡས་པ 	bstod tshogs ka_.txt	ཡོངས་སུ  བསྔོ་བ་སྟེ  །_།  བསྟོད་པ  -འི  དོ ན་ནི  བསྡུས་པ་བསྟན  །_།  ཡོན་ཏན  མཐའ་ཡས་པ 
 དོ ན་གྱི 	-ར 	བསྟོད་པ 	-འི 			དོ	ན་གྱི 	ཚིག་ལེའུ 	-ར 	བྱས་པ 	སློབ་དཔོན 	bstod tshogs ka_.txt	-ར  བསྟོད་པ  -འི    དོ ན་གྱི  ཚིག་ལེའུ  -ར  བྱས་པ  སློབ་དཔོན 
ཉིད་ཀྱི  དོ ན་དང 	རང་བཞིན 	གཟིངས 	བཅས་ཏེ 	།_། 	ཉིད་ཀྱི 	དོ	ན་དང 	འགྲོ་བ 	ཆེན་པོ 	-འི 	གཞན་དོན་མཛད 	bstod tshogs ka_.txt	རང་བཞིན  གཟིངས  བཅས་ཏེ  །_།  ཉིད་ཀྱི  དོ ན་དང  འགྲོ་བ  ཆེན་པོ  -འི  གཞན་དོན་མཛད 
 དོ ད་པ 						དོ	ད་པ 	-འི 	འབྲས་ལྡན 	འཇུག་པ 	མི 	bstod tshogs ka_.txt	     དོ ད་པ  -འི  འབྲས་ལྡན  འཇུག་པ  མི 
 དོ  །_། 						དོ 	།_། 	མཆོག་གི 	དངོས་གྲུབ 	གསོལ་བ 	གདབ་པ 	bstod tshogs ka_.txt	     དོ  །_།  མཆོག་གི  དངོས་གྲུབ  གསོལ་བ  གདབ་པ 
གཞན་གྱི  དོ ན 	ཡིན་ཡང 	སྙིང་རྗེ 	ཆེན་པོ་དང 	བྲལ་ན 	གཞན་གྱི 	དོ	ན 	ཆེན་པོ 	མཚར་ཅིག 	མི 	བྱེད་དེ 	bstod tshogs ka_.txt	ཡིན་ཡང  སྙིང་རྗེ  ཆེན་པོ་དང  བྲལ་ན  གཞན་གྱི  དོ ན  ཆེན་པོ  མཚར་ཅིག  མི  བྱེད་དེ 
 དོ  །_། 						དོ 	།_། 	དེ 	བས་ན 	ཡོངས་སུ 	དག་པ 	bstod tshogs ka_.txt	     དོ  །_།  དེ  བས་ན  ཡོངས་སུ  དག་པ 
-འི  དོ ན་ཡིན་ནོ 	གསུངས་ཏེ 	།_ 	འདི་ནི 	བསྡུས་པ 	-འི 	དོ	ན་ཡིན་ནོ 	།_། 	ཚིག 	རྣམ་པ 	-ར 	bstod tshogs ka_.txt	གསུངས་ཏེ  །_  འདི་ནི  བསྡུས་པ  -འི  དོ ན་ཡིན་ནོ  །_།  ཚིག  རྣམ་པ  -ར 
 དོ  །_། 						དོ 	།_། 	འདིས་ནི 	དེ་བཞིན 	ཉིད 	ཕྱིན་ཅི 	bstod tshogs ka_.txt	     དོ  །_།  འདིས་ནི  དེ་བཞིན  ཉིད  ཕྱིན་ཅི 
 དོ  །_། 						དོ 	།_། 	གཡོ་བ་ནི 	གཞན་དུ 	འགྱུར་བའོ 	།_། 	bstod tshogs ka_.txt	     དོ  །_།  གཡོ་བ་ནི  གཞན་དུ  འགྱུར་བའོ  །_། 
-འི  དོ ན་ཏོ 	དག་པ 	ལས་མི 	འདའ་བ་ཞེས 	བྱ་བ 	-འི 	དོ	ན་ཏོ 	།_། 	འདིས་ནི 	མི་འགྱུར་བ 	-ས 	bstod tshogs ka_.txt	དག་པ  ལས་མི  འདའ་བ་ཞེས  བྱ་བ  -འི  དོ ན་ཏོ  །_།  འདིས་ནི  མི་འགྱུར་བ  -ས 
 དོ  །_། 						དོ 	།_། 	མཉམ་པ 	རྣམས་ཀྱི 	ངོ་བོ་ནི 	མཉམ་ཉིད་དེ 	bstod tshogs ka_.txt	     དོ  །_།  མཉམ་པ  རྣམས་ཀྱི  ངོ་བོ་ནི  མཉམ་ཉིད་དེ 
 དོ  །_། 						དོ 	།_། 	ཡང 	སྟོང་པ 	ཉིད་ནི 	སེམས་ཅན་གྱི 	bstod tshogs ka_.txt	     དོ  །_།  ཡང  སྟོང་པ  ཉིད་ནི  སེམས་ཅན་གྱི 
 དོ ར་ན 						དོ	ར་ན 	ཉེ་བ 	-ར 	ལེན་པ 	-འི 	bstod tshogs ka_.txt	     དོ ར་ན  ཉེ་བ  -ར  ལེན་པ  -འི 
 དོ ར་བ 						དོ	ར་བ 	-འི 	ངང་ཚུལ 	ཡོད་པ 	དེ་དག་ལ 	bstod tshogs ka_.txt	     དོ ར་བ  -འི  ངང་ཚུལ  ཡོད་པ  དེ་དག་ལ 
