 བྱ ་ཁྱབ 						བྱ	་ཁྱབ 	།_། 	སེམས 	གྲོལ 	ཁྱོད་ལ 	bstod tshogs ka_.txt	     བྱ ་ཁྱབ  །_།  སེམས  གྲོལ  ཁྱོད་ལ 
མི  བྱ ེད་ན 	།_། 	གལ་ཏེ 	སྟོན 	བསྟོད 	མི 	བྱ	ེད་ན 	།_། 	མི 	ཁམ 	ཁོམ 	bstod tshogs ka_.txt	།_།  གལ་ཏེ  སྟོན  བསྟོད  མི  བྱ ེད་ན  །_།  མི  ཁམ  ཁོམ 
 བྱ  །_། 						བྱ 	།_། 	ཡོན་ཏན་གྱི 	མཐའ་མ 	རྟོགས་པས 	།_། 	bstod tshogs ka_.txt	     བྱ  །_།  ཡོན་ཏན་གྱི  མཐའ་མ  རྟོགས་པས  །_། 
 བྱ ེད་ན 	གལ་ཏེ 	བསྟོད་པ 	མི 			བྱ	ེད་ན 	།_། 	ཤཱ 	རི 	-འི 	bstod tshogs ka_.txt	གལ་ཏེ  བསྟོད་པ  མི    བྱ ེད་ན  །_།  ཤཱ  རི  -འི 
རྨད  བྱ ུང 	ཐུག་པ 	མ 	མཆིས་ལ 	།_། 	རྨད 	བྱ	ུང 	ཕྲིན་ལས 	དཔག་མེད་ཅན 	།_། 	རང 	bstod tshogs ka_.txt	ཐུག་པ  མ  མཆིས་ལ  །_།  རྨད  བྱ ུང  ཕྲིན་ལས  དཔག་མེད་ཅན  །_།  རང 
 བྱ ུང 						བྱ	ུང 	ཁྱོད་ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	bstod tshogs ka_.txt	     བྱ ུང  ཁྱོད་ལ  ཕྱག  འཚལ་ལོ  །_། 
-ར  བྱ ེད 	།_། 	མཐའ 	ཅན 	གཞལ་བ 	-ར 	བྱ	ེད 	ནུས་ཀྱི 	།_། 	མི 	སློབ་པ་ཡི 	bstod tshogs ka_.txt	།_།  མཐའ  ཅན  གཞལ་བ  -ར  བྱ ེད  ནུས་ཀྱི  །_།  མི  སློབ་པ་ཡི 
སྐྱེས་པ་ཞེས  བྱ ་བ་ལས 	འདས་ལ 	བསྟོད་པ 	དད་པ་ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ	་བ་ལས 	བསྟོད་པ 	གླེང 	བསླང་བ་ཞེས 	བྱ་བ་སྟེ 	bstod tshogs ka_.txt	འདས་ལ  བསྟོད་པ  དད་པ་ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ ་བ་ལས  བསྟོད་པ  གླེང  བསླང་བ་ཞེས  བྱ་བ་སྟེ 
 བྱ ེད 						བྱ	ེད 	།_། 	ལ 	ལ 	-ར 	bstod tshogs ka_.txt	     བྱ ེད  །_།  ལ  ལ  -ར 
 བྱ མས 						བྱ	མས 	།_། 	ཁྱོད་ནི 	མ 	འདྲིས 	bstod tshogs ka_.txt	     བྱ མས  །_།  ཁྱོད་ནི  མ  འདྲིས 
མཆོད  བྱ ་ཡང 	ཐུགས 	རྗེ 	-འི 	དབང་གིས 	མཆོད 	བྱ	་ཡང 	།_། 	མ 	འོངས 	སྡུག་བསྔལ 	bstod tshogs ka_.txt	ཐུགས  རྗེ  -འི  དབང་གིས  མཆོད  བྱ ་ཡང  །_།  མ  འོངས  སྡུག་བསྔལ 
།_།  བྱ ས་པ 	-འི 	ཕ་རོལ 	ཕྱིན 	འདོད་ཕྱིར 	།_། 	བྱ	ས་པ 	ཉིད་ནི 	རྗེས 	ལྟ་བས 	།_། 	bstod tshogs ka_.txt	-འི  ཕ་རོལ  ཕྱིན  འདོད་ཕྱིར  །_།  བྱ ས་པ  ཉིད་ནི  རྗེས  ལྟ་བས  །_། 
-འང  བྱ ུང 	།_། 	སོས་པ 	རྣམས 	ལ 	-འང 	བྱ	ུང 	མ་གྱུར 	།_། 	ཕན 	བྱེད 	bstod tshogs ka_.txt	།_།  སོས་པ  རྣམས  ལ  -འང  བྱ ུང  མ་གྱུར  །_།  ཕན  བྱེད 
བཅད  བྱ ས་ནས 	།_། 	རལ 	གྲི 	ཉིད་ཀྱིས 	བཅད 	བྱ	ས་ནས 	།_། 	བྱང 	ཆུབ 	གཉེར་བ 	bstod tshogs ka_.txt	།_།  རལ  གྲི  ཉིད་ཀྱིས  བཅད  བྱ ས་ནས  །_།  བྱང  ཆུབ  གཉེར་བ 
 བྱ མས་པ་ལ་ནི 	-ར 	གཟིགས་ནས་ནི 	།_། 			བྱ	མས་པ་ལ་ནི 	བཞུགས་པ 	-ར་གྱུར 	།_། 	ཁྱོད་ཀྱི 	bstod tshogs ka_.txt	-ར  གཟིགས་ནས་ནི  །_།    བྱ མས་པ་ལ་ནི  བཞུགས་པ  -ར་གྱུར  །_།  ཁྱོད་ཀྱི 
-འི  བྱ ང་ཆུབ 	ཐུགས་ནི 	རིན་པོ་ཆེ 	།_། 	རྫོགས་པ 	-འི 	བྱ	ང་ཆུབ 	ས་བོན་ཏེ 	།_། 	དཔའ 	ཁྱོད 	bstod tshogs ka_.txt	ཐུགས་ནི  རིན་པོ་ཆེ  །_།  རྫོགས་པ  -འི  བྱ ང་ཆུབ  ས་བོན་ཏེ  །_།  དཔའ  ཁྱོད 
 བྱ  །_། 						བྱ 	།_། 	དཀའ 	སྤྱད་ལས་ནི 	མ 	བགྱིས་པར 	bstod tshogs ka_.txt	     བྱ  །_།  དཀའ  སྤྱད་ལས་ནི  མ  བགྱིས་པར 
 བྱ ུང 						བྱ	ུང 	།_། 	དེ 	སླད 	ཁྱོད་ཀྱི 	bstod tshogs ka_.txt	     བྱ ུང  །_།  དེ  སླད  ཁྱོད་ཀྱི 
 བྱ ེ 						བྱ	ེ 	-ར 	མ་མཆིས 	།_། 	བསམ 	bstod tshogs ka_.txt	     བྱ ེ  -ར  མ་མཆིས  །_།  བསམ 
།_།  བྱ ང 	མཇལ་བ་ན 	།_། 	སྐྱེ་བ་དེ་དང 	དེ་དག་ཏུ 	།_། 	བྱ	ང 	ཆུབ 	སླད་དུ 	དཔའ 	སྩལ་བསྟན 	bstod tshogs ka_.txt	མཇལ་བ་ན  །_།  སྐྱེ་བ་དེ་དང  དེ་དག་ཏུ  །_།  བྱ ང  ཆུབ  སླད་དུ  དཔའ  སྩལ་བསྟན 
སྐྱེད་པ་ཞེས  བྱ ་བ་ལས 	འདས་ལ 	བསྟོད་པ 	དད་པ་ལས 	སྤོབས་པ 	སྐྱེད་པ་ཞེས 	བྱ	་བ་ལས 	རྒྱུ 	-འི 	སྒོ་ནས 	བསྟོད་པ་ཞེས 	bstod tshogs ka_.txt	འདས་ལ  བསྟོད་པ  དད་པ་ལས  སྤོབས་པ  སྐྱེད་པ་ཞེས  བྱ ་བ་ལས  རྒྱུ  -འི  སྒོ་ནས  བསྟོད་པ་ཞེས 
 བྱ ་བ་སྟེ 						བྱ	་བ་སྟེ 	ལེའུ་གཉིས་པའོ 	།།_།། 	ཡོན་ཏན 	ཐམས་ཅད 	bstod tshogs ka_.txt	     བྱ ་བ་སྟེ  ལེའུ་གཉིས་པའོ  །།_།།  ཡོན་ཏན  ཐམས་ཅད 
ཡང་དག  བྱ ུང་བ་ཡིས 	མཐའ 	-ར་ཡང་ནི 	།_། 	ཁྱོད་ནི 	ཡང་དག 	བྱ	ུང་བ་ཡིས 	།_། 	ཉེས་པ 	ཉམས 	སྨད 	bstod tshogs ka_.txt	མཐའ  -ར་ཡང་ནི  །_།  ཁྱོད་ནི  ཡང་དག  བྱ ུང་བ་ཡིས  །_།  ཉེས་པ  ཉམས  སྨད 
མི  བྱ ེད་ལེགས 	བཅས་དང 	།_། 	ཚིམ 	པར 	མི 	བྱ	ེད་ལེགས 	མཐའ་མེད 	།_། 	ཐུན་མོང 	གསལ་དང 	bstod tshogs ka_.txt	བཅས་དང  །_།  ཚིམ  པར  མི  བྱ ེད་ལེགས  མཐའ་མེད  །_།  ཐུན་མོང  གསལ་དང 
 བྱ ེད་དེ 						བྱ	ེད་དེ 	།_། 	ཁྱོད་ནི 	ཉི་མ་དང 	མཚུངས་མིན 	bstod tshogs ka_.txt	     བྱ ེད་དེ  །_།  ཁྱོད་ནི  ཉི་མ་དང  མཚུངས་མིན 
 བྱ ེ་བ 						བྱ	ེ་བ 	-ར་བརྗོད 	།_། 	ཐུབ་པ 	ཁྱོད་ཀྱི 	bstod tshogs ka_.txt	     བྱ ེ་བ  -ར་བརྗོད  །_།  ཐུབ་པ  ཁྱོད་ཀྱི 
རྨད  བྱ ུང 	གྲོལ་བ 	ཙམ་གྱིས 	ཁྱོད་དང་མཚུངས 	།_། 	རྨད 	བྱ	ུང 	ཡོན་ཏན 	ཉིད་ཀྱིས་མིན 	།_། 	རིན་ཆེན 	bstod tshogs ka_.txt	གྲོལ་བ  ཙམ་གྱིས  ཁྱོད་དང་མཚུངས  །_།  རྨད  བྱ ུང  ཡོན་ཏན  ཉིད་ཀྱིས་མིན  །_།  རིན་ཆེན 
སྐྱེས་པ་ཞེས  བྱ ་བ་ལས 	འདས་ལ 	བསྟོད་པ 	དད་པ་ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ	་བ་ལས 	དཔེ་མེད 	པར 	བསྟོད་པ་ཞེས 	བྱ་བ་སྟེ 	bstod tshogs ka_.txt	འདས་ལ  བསྟོད་པ  དད་པ་ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ ་བ་ལས  དཔེ་མེད  པར  བསྟོད་པ་ཞེས  བྱ་བ་སྟེ 
-ར  བྱ ་བ 	གནས་མ་ཡིན་ཡང 	།_། 	གང་གིས 	རྒྱལ་བ 	-ར 	བྱ	་བ 	-འི་རིགས 	།_། 	དེ་ཡིས 	སྲིད 	bstod tshogs ka_.txt	གནས་མ་ཡིན་ཡང  །_།  གང་གིས  རྒྱལ་བ  -ར  བྱ ་བ  -འི་རིགས  །_།  དེ་ཡིས  སྲིད 
རྩོལ  བྱ ེད་པ 	སྡང 	བས 	གོལ 	པར 	རྩོལ 	བྱ	ེད་པ 	།_། 	མང་པོ 	-འང 	གཞོལ་བ 	bstod tshogs ka_.txt	སྡང  བས  གོལ  པར  རྩོལ  བྱ ེད་པ  །_།  མང་པོ  -འང  གཞོལ་བ 
-ར  བྱ ་བ་ནི 					-ར 	བྱ	་བ་ནི 	།_། 	ཁྱད 	པར 	གནས་ལ 	bstod tshogs ka_.txt	    -ར  བྱ ་བ་ནི  །_།  ཁྱད  པར  གནས་ལ 
རྨད་དུ  བྱ ུང་བ་ལགས 	སྤངས་པ 	།_། 	དེ 	ཉིད 	རྨད་དུ 	བྱ	ུང་བ་ལགས 	།_། 	གང་གི 	དེ་ལྟར 	བསམ 	bstod tshogs ka_.txt	སྤངས་པ  །_།  དེ  ཉིད  རྨད་དུ  བྱ ུང་བ་ལགས  །_།  གང་གི  དེ་ལྟར  བསམ 
ངོ་མཚར་ཞེས  བྱ ་སྟེ 	ལྡོག་པ 	-འི་ཕྱིར 	།_། 	དེ་ནི 	ངོ་མཚར་ཞེས 	བྱ	་སྟེ 	།_། 	དམ 	ཆོས 	རབ་ཏུ 	bstod tshogs ka_.txt	ལྡོག་པ  -འི་ཕྱིར  །_།  དེ་ནི  ངོ་མཚར་ཞེས  བྱ ་སྟེ  །_།  དམ  ཆོས  རབ་ཏུ 
 བྱ ེད་ལ 						བྱ	ེད་ལ 	།_། 	དགྲ 	བཅོམ་པ་དང 	མུ་སྟེགས་ལ 	bstod tshogs ka_.txt	     བྱ ེད་ལ  །_།  དགྲ  བཅོམ་པ་དང  མུ་སྟེགས་ལ 
དག  བྱ ིས་པ 	བློ་གྲོས 	དགོངས་པ་དག 	_། 	རྣམ 	དག 	བྱ	ིས་པ 	-འི 	བར་ལ་གྲགས 	།_། 	སངས 	bstod tshogs ka_.txt	བློ་གྲོས  དགོངས་པ་དག  _།  རྣམ  དག  བྱ ིས་པ  -འི  བར་ལ་གྲགས  །_།  སངས 
སྐྱེས་པ་ཞེས  བྱ ་བ་ལས 	འདས་ལ 	བསྟོད་པ 	དད་པ་ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ	་བ་ལས 	རྨད་དུ 	བྱུང་བ 	-ར 	བསྟོད་པ་ཞེས 	bstod tshogs ka_.txt	འདས་ལ  བསྟོད་པ  དད་པ་ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ ་བ་ལས  རྨད་དུ  བྱུང་བ  -ར  བསྟོད་པ་ཞེས 
 བྱ ་བ་སྟེ 						བྱ	་བ་སྟེ 	ལེའུ 	བཞི་པའོ 	།།_།། 	གང་གིས 	bstod tshogs ka_.txt	     བྱ ་བ་སྟེ  ལེའུ  བཞི་པའོ  །།_།།  གང་གིས 
དཔེ  བྱ ད་བཟང 	རྣམ་པ 	-ར་སྤྲས 	།_། 	མཚན་དང 	དཔེ 	བྱ	ད་བཟང 	འབར་བ 	།_། 	ཁྱོད་ཀྱི 	སྐུ 	bstod tshogs ka_.txt	རྣམ་པ  -ར་སྤྲས  །_།  མཚན་དང  དཔེ  བྱ ད་བཟང  འབར་བ  །_།  ཁྱོད་ཀྱི  སྐུ 
སྐྱེས་པ་ཞེས  བྱ ་བ་ལས 	བཅོམ་ལྡན 	འདས་ལ 	བསྟོད་པ་དང་པ་ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ	་བ་ལས 	སྐུ་ལ 	བསྟོད་པ་ཞེས 	བྱ་བ་སྟེ 	ལེའུ 	bstod tshogs ka_.txt	བཅོམ་ལྡན  འདས་ལ  བསྟོད་པ་དང་པ་ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ ་བ་ལས  སྐུ་ལ  བསྟོད་པ་ཞེས  བྱ་བ་སྟེ  ལེའུ 
-ར  བྱ ་བ 	-ར་མཛད 	།_། 	ཤིན་ཏུ 	གསལ་བ 	-ར 	བྱ	་བ 	-འི་ཕྱིར 	།_། 	དེ 	ལྟར་གྱི་ཡང 	bstod tshogs ka_.txt	-ར་མཛད  །_།  ཤིན་ཏུ  གསལ་བ  -ར  བྱ ་བ  -འི་ཕྱིར  །_།  དེ  ལྟར་གྱི་ཡང 
ལྟར  བྱ ུང་ལ 	བདེ་བ་ལ 	བརྟེན་ནས 	།_། 	ད 	ལྟར 	བྱ	ུང་ལ 	གུས་པ་ཡིས 	།_། 	སེམས 	ཅན 	bstod tshogs ka_.txt	བདེ་བ་ལ  བརྟེན་ནས  །_།  ད  ལྟར  བྱ ུང་ལ  གུས་པ་ཡིས  །_།  སེམས  ཅན 
མི  བྱ ་མེད 	།_། 	ཐུགས 	རྗེ་བཙུན 	མོས 	མི 	བྱ	་མེད 	།_། 	ཡང་ན 	ཁྱོད་ནི་དེ 	ཆགས་པས 	bstod tshogs ka_.txt	།_།  ཐུགས  རྗེ་བཙུན  མོས  མི  བྱ ་མེད  །_།  ཡང་ན  ཁྱོད་ནི་དེ  ཆགས་པས 
-ར  བྱ ེད་པ 	སྤྱོད་ལེགས་མང 	།_། 	གང་གི 	སྨྲ་བ 	-ར 	བྱ	ེད་པ 	-ར་ནུས 	།_། 	སངས 	རྒྱས 	bstod tshogs ka_.txt	སྤྱོད་ལེགས་མང  །_།  གང་གི  སྨྲ་བ  -ར  བྱ ེད་པ  -ར་ནུས  །_།  སངས  རྒྱས 
སྐྱེས་པ་ཞེས  བྱ ་བ་ལས 	འདས་ལ 	བསྟོད་པ 	དད་པ་ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ	་བ་ལས 	ཐུགས་རྗེ་ལ 	བསྟོད་པ་ཞེས 	བྱ་བ་སྟེ 	ལེའུ་དྲུག་པའོ 	bstod tshogs ka_.txt	འདས་ལ  བསྟོད་པ  དད་པ་ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ ་བ་ལས  ཐུགས་རྗེ་ལ  བསྟོད་པ་ཞེས  བྱ་བ་སྟེ  ལེའུ་དྲུག་པའོ 
གནོད་པ  བྱ ེད་པ་ལ 	མ་དང 	།_། 	སྡང 	བས 	གནོད་པ 	བྱ	ེད་པ་ལ 	།_། 	ཉེས 	ཀུན 	སྐྱུག་པ 	bstod tshogs ka_.txt	མ་དང  །_།  སྡང  བས  གནོད་པ  བྱ ེད་པ་ལ  །_།  ཉེས  ཀུན  སྐྱུག་པ 
 བྱ ེ་བ་ཡིས 						བྱ	ེ་བ་ཡིས 	།_། 	གང 	ཕྱིར 	བསམ་པ 	bstod tshogs ka_.txt	     བྱ ེ་བ་ཡིས  །_།  གང  ཕྱིར  བསམ་པ 
 བྱ ེ་བ་ཡིས 						བྱ	ེ་བ་ཡིས 	།_། 	མི 	སྡུག་པ་ནི 	བསྟན་པ་དང 	bstod tshogs ka_.txt	     བྱ ེ་བ་ཡིས  །_།  མི  སྡུག་པ་ནི  བསྟན་པ་དང 
།_།  བྱ མས་པ་དང་ནི 					།_། 	བྱ	མས་པ་དང་ནི 	སྙིང་རྗེ་ཡང 	།_། 	སྤྱོད་པ 	-འི 	bstod tshogs ka_.txt	    །_།  བྱ མས་པ་དང་ནི  སྙིང་རྗེ་ཡང  །_།  སྤྱོད་པ  -འི 
 བྱ ུང་བའི 						བྱ	ུང་བའི 	།_། 	རྣམ་པ 	སྣ་ཚོགས 	བསྟན་པ་ཡིས 	bstod tshogs ka_.txt	     བྱ ུང་བའི  །_།  རྣམ་པ  སྣ་ཚོགས  བསྟན་པ་ཡིས 
-ར  བྱ ་བ 	དེ 	བཞིན་ལས 	བདག 	གི 	-ར 	བྱ	་བ 	།_། 	བདག 	མེད་པ་གང 	དབྱེ 	bstod tshogs ka_.txt	དེ  བཞིན་ལས  བདག  གི  -ར  བྱ ་བ  །_།  བདག  མེད་པ་གང  དབྱེ 
བརྒྱ  བྱ ིན 	རི་བོ 	མངོན 	འཇོམས་པས 	།_། 	བརྒྱ 	བྱ	ིན 	མཚོན་ཆ 	འདྲ་བ་ལགས 	།_། 	གལ་ཏེ 	bstod tshogs ka_.txt	རི་བོ  མངོན  འཇོམས་པས  །_།  བརྒྱ  བྱ ིན  མཚོན་ཆ  འདྲ་བ་ལགས  །_།  གལ་ཏེ 
གདུལ  བྱ ་དང་ནི 	གོ 	སླ་དང་ནི 	ལེགས་སྦྱར་དང 	།_། 	གདུལ 	བྱ	་དང་ནི 	རྗེས་སུ་མཐུན 	།_། 	གདུག་པ་ལ་ཡང་བདེན 	དོན་ཕྱིར 	bstod tshogs ka_.txt	གོ  སླ་དང་ནི  ལེགས་སྦྱར་དང  །_།  གདུལ  བྱ ་དང་ནི  རྗེས་སུ་མཐུན  །_།  གདུག་པ་ལ་ཡང་བདེན  དོན་ཕྱིར 
 བྱ ུང་བ 						བྱ	ུང་བ 	སྟོན་པ 	-ར་མཛད 	།_། 	ཕོངས་པ 	bstod tshogs ka_.txt	     བྱ ུང་བ  སྟོན་པ  -ར་མཛད  །_།  ཕོངས་པ 
 བྱ ིན་ཅིང 						བྱ	ིན་ཅིང 	།_། 	བག 	མེད 	རྣམས་ནི 	bstod tshogs ka_.txt	     བྱ ིན་ཅིང  །_།  བག  མེད  རྣམས་ནི 
 བྱ ེ་བ་ཡིས 						བྱ	ེ་བ་ཡིས 	།_། 	བསྒོམ་པ་དང་ནི 	མི 	སློབ་ལམ 	bstod tshogs ka_.txt	     བྱ ེ་བ་ཡིས  །_།  བསྒོམ་པ་དང་ནི  མི  སློབ་ལམ 
སྐྱེས་པ་ཞེས  བྱ ་བ་ལས 	འདས་ལ 	བསྟོད་པ 	དད་པ་ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ	་བ་ལས 	གསུང་ལ 	བསྟོད་པ་ཞེས 	བྱ་བ་སྟེ 	ལེའུ་བདུན་པའོ 	bstod tshogs ka_.txt	འདས་ལ  བསྟོད་པ  དད་པ་ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ ་བ་ལས  གསུང་ལ  བསྟོད་པ་ཞེས  བྱ་བ་སྟེ  ལེའུ་བདུན་པའོ 
།_།  བྱ ིས་པ 	གཅིག་པུ 	ཕོངས་ལ 	ལྟ 	ཆགས་པས 	།_། 	བྱ	ིས་པ 	གལ་ཏེ 	སྨོད 	བགྱིད་ན 	།_། 	bstod tshogs ka_.txt	གཅིག་པུ  ཕོངས་ལ  ལྟ  ཆགས་པས  །_།  བྱ ིས་པ  གལ་ཏེ  སྨོད  བགྱིད་ན  །_། 
།_།  བྱ ང 	ལྟ་དང 	འདྲ་བ 	-འི་དགྲ 	མ་མཆིས 	།_། 	བྱ	ང 	ཆུབ 	སེམས་ནི 	ཉེར 	བླངས་ནས 	bstod tshogs ka_.txt	ལྟ་དང  འདྲ་བ  -འི་དགྲ  མ་མཆིས  །_།  བྱ ང  ཆུབ  སེམས་ནི  ཉེར  བླངས་ནས 
བསྐལ  བྱ ེ 	ཐུགས 	མངའ་བས 	།_། 	ཁྱོད 	བསྐལ 	བྱ	ེ 	བར 	སྐད་ཅིག་བཞིན 	།_། 	དམྱལ 	bstod tshogs ka_.txt	ཐུགས  མངའ་བས  །_།  ཁྱོད  བསྐལ  བྱ ེ  བར  སྐད་ཅིག་བཞིན  །_།  དམྱལ 
བདེ་བ་ཆུང  བྱ ེད་པའི 	བགྱི་བ་ལ 	ཐུག་ན 	།_། 	ཉོན་མོངས 	བདེ་བ་ཆུང 	བྱ	ེད་པའི 	།_། 	མི་ཡི 	བདག་པོ 	-འི 	bstod tshogs ka_.txt	བགྱི་བ་ལ  ཐུག་ན  །_།  ཉོན་མོངས  བདེ་བ་ཆུང  བྱ ེད་པའི  །_།  མི་ཡི  བདག་པོ  -འི 
།_།  བྱ ས་པ 	བཀའ་ལུང་གིས 	།_། 	དམྱལ་བ་ཡི་ཡང་ལས 	རྣམས་ལའང 	།_། 	བྱ	ས་པ 	གཟོ་བ 	-ས 	འཇུག་པ 	-ར་མཐོང 	bstod tshogs ka_.txt	བཀའ་ལུང་གིས  །_།  དམྱལ་བ་ཡི་ཡང་ལས  རྣམས་ལའང  །_།  བྱ ས་པ  གཟོ་བ  -ས  འཇུག་པ  -ར་མཐོང 
།_།  བྱ ིས་པ 	།_། 	ཉོན་མོངས 	ཀུན་ལས་རྣམ 	འགྲོལ་ཕྱིར 	།_། 	བྱ	ིས་པ 	སློབ་དང 	མཁས 	རྣམས་ཀྱིས 	།_། 	bstod tshogs ka_.txt	།_།  ཉོན་མོངས  ཀུན་ལས་རྣམ  འགྲོལ་ཕྱིར  །_།  བྱ ིས་པ  སློབ་དང  མཁས  རྣམས་ཀྱིས  །_། 
།_།  བྱ ང 	ཁྱོད་ཀྱི 	བསྟན་པ 	-ས 	རང་དབང་དང 	།_། 	བྱ	ང 	ཆུབ་བདེ་དང 	ཞི་བ་དང 	།_། 	ཁྱོད་ཀྱི 	bstod tshogs ka_.txt	ཁྱོད་ཀྱི  བསྟན་པ  -ས  རང་དབང་དང  །_།  བྱ ང  ཆུབ་བདེ་དང  ཞི་བ་དང  །_།  ཁྱོད་ཀྱི 
 བྱ ིན 						བྱ	ིན 	།_། 	བདག་ཏུ 	ལྟ་བ 	-ས 	bstod tshogs ka_.txt	     བྱ ིན  །_།  བདག་ཏུ  ལྟ་བ  -ས 
 བྱ ས་ལ 						བྱ	ས་ལ 	།_། 	སྨོད 	མེད 	མྱ་ངན 	bstod tshogs ka_.txt	     བྱ ས་ལ  །_།  སྨོད  མེད  མྱ་ངན 
སྡང་བ་ཞེས  བྱ ་འདིས 	ངེས 	སྦྱར་དང 	།_། 	གཞག་དང 	སྡང་བ་ཞེས 	བྱ	་འདིས 	།_། 	ལུང་གི 	དོན་ནི 	བསམས་པ་དང 	bstod tshogs ka_.txt	ངེས  སྦྱར་དང  །_།  གཞག་དང  སྡང་བ་ཞེས  བྱ ་འདིས  །_།  ལུང་གི  དོན་ནི  བསམས་པ་དང 
 བྱ ེ 						བྱ	ེ 	ཁྱོད་ཀྱི་ནི 	།_། 	བསྟན་ལས 	གཞན་ལ 	bstod tshogs ka_.txt	     བྱ ེ  ཁྱོད་ཀྱི་ནི  །_།  བསྟན་ལས  གཞན་ལ 
བསམ  བྱ  -འི 	-ར 	མ 	འཕེལ་ཞིང 	།_། 	བསམ 	བྱ 	-འི 	གནས་དང 	བྲལ་བ 	-འི་ཕྱིར 	།_། 	bstod tshogs ka_.txt	-ར  མ  འཕེལ་ཞིང  །_།  བསམ  བྱ  -འི  གནས་དང  བྲལ་བ  -འི་ཕྱིར  །_། 
སྐྱེས་པ་ཞེས  བྱ ་བ་ལས 	འདས་ལ 	བསྟོད་པ 	དད་པ་ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ	་བ་ལས 	བསྟན་པ་ལ 	བསྟོད་པ་ཞེས 	བྱ་བ་སྟེ 	ལེའུ 	bstod tshogs ka_.txt	འདས་ལ  བསྟོད་པ  དད་པ་ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ ་བ་ལས  བསྟན་པ་ལ  བསྟོད་པ་ཞེས  བྱ་བ་སྟེ  ལེའུ 
-ས་ནི  བྱ ེད་པ་ན 	མཛད་པའི 	།_། 	ཆོས 	བསྟན་པ 	-ས་ནི 	བྱ	ེད་པ་ན 	།_། 	གང 	མཐའ 	-ར 	bstod tshogs ka_.txt	མཛད་པའི  །_།  ཆོས  བསྟན་པ  -ས་ནི  བྱ ེད་པ་ན  །_།  གང  མཐའ  -ར 
རྗེས  བྱ ེད་པའི 	ལེན་པ་དང 	།_། 	སྦྱིན་དང 	སློབ་པ 	རྗེས 	བྱ	ེད་པའི 	།_། 	འཇིགས 	འཇོམས 	མཛད་པ་ཅི་ངོ་མཚར 	bstod tshogs ka_.txt	ལེན་པ་དང  །_།  སྦྱིན་དང  སློབ་པ  རྗེས  བྱ ེད་པའི  །_།  འཇིགས  འཇོམས  མཛད་པ་ཅི་ངོ་མཚར 
 བྱ ེད 						བྱ	ེད 	།_། 	བསྟེན་པ 	-ས 	བློ་གྲོས 	bstod tshogs ka_.txt	     བྱ ེད  །_།  བསྟེན་པ  -ས  བློ་གྲོས 
བར  བྱ ེད་པ 	།_། 	གླགས 	སྐབས 	ཚོལ 	བར 	བྱ	ེད་པ 	-ས་ཀྱང 	།_། 	ཁྱོད་ཀྱི 	དྲུང་དུ 	bstod tshogs ka_.txt	།_།  གླགས  སྐབས  ཚོལ  བར  བྱ ེད་པ  -ས་ཀྱང  །_།  ཁྱོད་ཀྱི  དྲུང་དུ 
 བྱ ུང་གནས་ལགས 						བྱ	ུང་གནས་ལགས 	།_། 	འཇིགས་པ 	མི་བཟད 	རྣམས་སུ་ཡང 	bstod tshogs ka_.txt	     བྱ ུང་གནས་ལགས  །_།  འཇིགས་པ  མི་བཟད  རྣམས་སུ་ཡང 
སྐྱེས་པ་ཞེས  བྱ ་བ་ལས 	འདས་ལ 	བསྟོད་པ 	དད་པ་ལས 	སྤོབས་པ 	སྐྱེས་པ་ཞེས 	བྱ	་བ་ལས 	སྨོན་ལམ་གྱི 	བསྟོད་པ་ཞེས 	བྱ་བ་སྟེ 	ལེའུ 	bstod tshogs ka_.txt	འདས་ལ  བསྟོད་པ  དད་པ་ལས  སྤོབས་པ  སྐྱེས་པ་ཞེས  བྱ ་བ་ལས  སྨོན་ལམ་གྱི  བསྟོད་པ་ཞེས  བྱ་བ་སྟེ  ལེའུ 
སླར་ཡང  བྱ ས 	ཤིན་ཏུ 	ངོ་མཚར་མིན 	།_། 	གང་ཞིག 	སླར་ཡང 	བྱ	ས 	འཇོམས་པའི 	།_། 	གཉེན་དང 	གྲོགས 	bstod tshogs ka_.txt	ཤིན་ཏུ  ངོ་མཚར་མིན  །_།  གང་ཞིག  སླར་ཡང  བྱ ས  འཇོམས་པའི  །_།  གཉེན་དང  གྲོགས 
